"Name","rt","mz","S48","E0","E0.1","Pool","S48.1","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.2","S0.3","S48.3","Pool.4","E0.3","S48.4","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",507.193418322106,73,10.5257151596705,9.36373627077001,9.30509471799949,9.19801843267403,10.1829091930878,9.13659042039558,8.56091462729741,8.50263362208089,7.64164556108549,8.72962384639831,9.73178941215853,8.51154049815609,9.49733101666773,8.68563379752224,9.24656376674171,8.12172143346224,7.58434223640409,10.2357628981101,9.2712479404452,7.97843475964298,10.7426746298405,11.4810832853236,10.6787013644163,9.19534240665064,7.650768059306,9.23615409271013,9.08804528154872,9.07595371760959,9.39260165803665,9.49441621609155,9.18119718883521,11.0146514042182,10.7973469102524
"",182.853497852502,73,10.0493716612797,9.72800896723821,10.4607511040919,8.58783990350587,10.1054804526389,9.6486362665939,9.13235070055752,9.65547905994868,9.9983058161334,8.53039785942171,9.61203533990459,9.77415881916179,9.21014304233791,8.6112053578911,8.07080349009028,7.52280170890599,10.6013147271861,7.92040646729659,8.22723574251698,7.71393081067729,9.73137703402663,8.2148976289975,NA,7.39402835791207,10.215618582808,9.99779476599107,7.82604587968516,7.97694823973963,9.97549719425882,6.03232899169888,9.84464265160553,9.15108350688783,7.87179377000342
"",189.645086509007,140,9.76558226270261,11.4486358592004,10.0749222439215,9.69252288681903,10.1944564555713,9.52681943999733,9.81168786725073,9.71977761693927,9.84657070217851,7.88023814051398,9.73511484490247,7.29502469975896,8.20765524161028,8.25686190652192,8.21630166765386,8.61856771002465,9.12449145308332,9.81242688191763,8.50863519232945,9.42258544069734,7.00357665460307,10.4530056205847,8.1943661586639,8.03706902552154,8.95024783977322,8.93019820518201,9.75715328717127,8.96068850360537,10.1581412875517,8.86354221946279,9.46006874832014,6.92258183652719,10.3978199019942
"",469.457876046449,148,7.52187064253083,6.71127769822775,7.58184778248904,7.61394292836232,7.90683944185512,7.92718271373633,7.46592081681971,8.12359873372588,7.66077748966375,8.74163772663606,8.38173476937278,6.36224491599589,8.40288230022195,8.0140328661278,8.04738703224759,9.1996722959625,8.69738019319201,7.92944656085767,8.1827627151757,8.17444345849529,7.37247411522115,7.59155134482686,7.6058589931451,8.71161547852544,8.58006393443001,8.16844269751715,8.02695934691919,9.10047332697593,6.73575738338223,8.31762585911093,9.86969566581061,7.14846621766523,7.40550387929975
"",584.878507910202,273,9.72920536624405,10.0569025840678,9.83154981758295,9.26913781291698,9.36333043476685,8.32273454502448,8.92784947221061,8.64948107458568,10.643643399098,9.11983014275541,9.41344631449881,7.29298390795118,9.04109513488814,10.1169928609481,8.00964715873373,8.28288010470553,8.52876162685117,9.51552696990325,9.76881796922682,8.51650295885093,7.72039057596869,9.61628624717568,6.92361092779618,9.26438545875185,10.1792803969195,11.1394495088537,9.29436023465655,10.8125749274991,10.746002254122,9.8470268605761,8.77735706855984,7.56149488777632,9.71513456875829
"",457.177343466186,147,10.9856275048115,11.669428872902,11.9255565038231,9.87827696541383,12.1496236131095,10.8801702414984,9.68988276868166,11.1588783518996,11.0572698167225,8.90964275639084,10.5795420097163,8.57191436242809,8.53634659474608,7.84248108168467,8.13745260373569,10.6874798949084,10.0351525005544,10.4339859673754,9.44731435547477,10.7494034397485,8.66588963313151,11.1531594707137,7.1346918547017,8.54275472739258,9.24516288701049,9.56352103751947,9.78579285187713,10.5703595858953,9.29435476668309,11.0597944918765,12.0942109289074,8.37656803006816,10.8004929558435
"",274.064177460247,86,11.0962011078647,11.220807760164,11.0545162431192,10.9824350511798,11.0364582288039,11.0045859620072,11.2237698629082,11.1657844902397,11.2026984394377,11.2994056908217,11.0262028412087,9.57413401789264,11.4557388684648,8.06775662423835,11.2875862718816,11.4970418378313,11.4122082697052,11.2266816741335,11.168081255547,11.345318083811,6.34406237666884,11.0458860435357,6.20178543645749,11.3245294805064,11.6553947377872,11.4233116061131,11.224303635295,11.2101427422641,11.5345736120515,11.7032846323994,11.4122750501132,7.10038026678137,11.3066334170818
"",824.394435897755,278,10.2088999466958,9.15746750896796,9.01059770558785,9.51195707562517,10.3699451319538,10.1899601640569,10.2398002740863,10.3841709933207,8.7293352840288,9.85811338658996,9.68760873848832,7.26822591071801,9.62905143809705,8.68395088079726,10.506762296928,10.7730095045359,9.87736898964827,9.64793918648929,9.06710589797158,10.6146895545202,6.82247363386728,9.9408427145202,7.13706024712012,10.1872118418508,9.09426052402085,9.18760555964827,10.130919704149,9.4201786932952,9.19292592087968,9.18903293726043,11.294005090611,8.61590880023892,10.3051625217202
"",1004.78855611976,75,9.43868578692514,9.59775970227423,9.29674423994548,9.40997375493305,9.48526989351454,8.89566676559197,9.50180779978004,9.2690683838122,9.1944914612998,8.62359185955899,9.2459293921397,9.33725626880936,9.24823933308072,8.81208076488509,9.41736665207958,9.42416482786134,8.90285940636213,7.76355195421044,9.43724179402212,9.48079319195963,10.4895910924078,8.3970102070663,9.78452299930465,9.38382266786298,9.095411043824,9.42023352151562,9.69119742343038,9.85859875255801,9.14617187445386,8.17198061357736,8.8403042279377,9.82166811719389,9.54141180661643
"",636.877235371327,75,10.203654908277,9.54938001750786,9.52330483221258,10.7875603647011,10.4491975549446,8.58920123950692,8.52566006832677,6.92511047019997,9.03878653088825,8.53475723326427,10.6248728648416,8.08526363852325,9.2146755434852,8.00228327975164,9.19387686674473,9.16762094566744,8.24608602338061,10.5981945914676,8.85373662593459,8.3653866016285,8.66271512086134,11.0044914906869,7.59305240091374,8.85581961601345,8.52091556551648,7.9780572553677,9.84590006921989,8.78747427356726,8.8753480735756,8.35020323860366,7.97725065769322,8.89642490620125,10.9949665443124
"",539.286097598916,142,7.76219495221084,8.14579650378476,9.21264619305948,9.24851797311503,8.6441912159775,8.88505576539522,7.43590229938854,8.45323603157976,8.78992715122843,9.36326376329631,8.80896203168985,7.14719710679062,9.83565348597759,7.70950398464787,8.82394933465208,9.61773495243567,8.78289092607408,9.30607357622691,8.9068559946934,8.94859660543516,7.86246460993114,9.15119950303743,7.22499615241749,9.70391232564946,9.55189193318839,9.43054431636664,9.18883408096905,9.55803970166971,8.30406129661872,9.74453578148524,10.4723301091368,8.66643168431992,9.33421478982924
"",281.762645097159,73,11.2328821146186,11.4803520070062,10.9191952529665,10.9889332789593,11.2166565478903,11.0663904469608,11.1018325759851,11.1948657403179,11.3029663671576,10.9629126634505,11.1666379505155,14.2179159879222,11.1767753704346,11.0754931397602,11.5036558706574,11.2595354077537,11.0958178495792,11.5107591273084,10.8717610012918,11.222087764954,11.4186538217928,11.5815289419554,12.196092754097,11.326052854003,11.3979012053189,11.1344834010785,11.4172262596253,11.2057177178689,11.4003230380594,11.7640812526918,11.225651695428,11.4194179458901,11.8456966963408
"",292.651184344894,76,7.7935858713485,8.58343180551289,8.738894842366,7.61735774549504,9.64450058023173,7.79242750744515,7.53308085145191,7.51515981166056,5.35535814021647,7.72751807333577,7.00903411564682,8.26660637762809,6.40026050325507,5.53731064696275,6.00933669993927,7.23242976768928,7.48280000901403,7.61135668458671,6.94525337963344,7.35178722410368,6.53750179819365,10.3409117299745,7.64707143301072,8.18145425744943,6.23312490381554,7.67420617629663,7.41726642627434,7.10904664858614,7.65891851616623,5.57469438775429,6.70535596839562,5.79804124819485,8.50936856029334
"",968.66274183197,73,11.0030529341079,11.6372809979543,11.3309525972978,11.1364258641503,11.0192319058656,10.242770212063,10.5012975820351,11.1086891658077,10.9270995096106,11.1156155156883,11.1782335165005,9.29724727874378,10.6416731078951,10.7689030469942,10.5847775961276,9.98891863710221,10.1602843652818,10.5553641754328,11.1717993664183,10.5617200450125,10.6409007884241,10.8374424421302,10.1983751543147,11.4884018623755,11.1073374034671,10.4605994263965,10.6687450729354,11.2776748424805,11.1181791740131,11.4483706911692,10.8655704028887,9.99023102440375,11.0098293244886
"",217.351547692759,71,7.34283371390852,7.75611259756346,8.23774442716574,8.40382526090971,5.32613356460461,8.53527638366321,8.18860684141364,8.98926557363587,9.6976774632013,8.90551876735586,7.23555706286615,11.6113689716303,8.98833442192553,9.67563012080985,9.28276185150272,9.49124899794893,9.43992084733084,8.7262730327201,9.660317023882,8.93713752424629,7.76226265173109,5.77874040739394,11.2789783629375,8.9838923052959,9.62664322659433,8.93153755165053,8.74643574626236,9.29928651855049,9.62890785930002,9.5949750864189,8.74365479173897,9.13950373107847,6.96874956781678
"",891.271298769805,73,9.22958671431077,11.387537392353,11.3378006835895,10.3872040141553,10.5336660192607,8.16490166250276,9.47288125195127,9.64883457310119,11.2919533380581,10.4493486717422,11.2862848630314,9.2100605494453,10.3436330228147,10.7182866343165,8.30942404195645,8.25872627474893,8.53193692851463,10.676696591283,11.2259714137531,10.5110106929736,9.40568076365552,10.9882426069397,9.32183307808745,10.3196621902374,8.68467360769032,11.3042494231236,10.0301876476387,11.4913409927635,10.9604385124354,10.4203807183658,9.73119847293113,9.99121010755924,10.4598245783442
"",707.495243468543,73,10.7057695247835,8.64889821731758,9.10952631818895,10.1564978109054,10.5557119502559,9.6265170359574,10.055429017678,10.4837494954639,9.64073185134272,10.1997378411153,10.0802927711744,9.13553284860932,10.2759389217512,9.28977715571585,10.4884573919726,10.4745154459733,9.61820576036262,10.3062833676366,9.59552180234781,10.062442561529,9.25101346459443,11.343368478929,10.3639518442917,10.6059524217682,9.31272053336326,9.88974153807205,9.79940641331376,9.88421203468839,9.27081620953605,9.65011981662265,10.6736783012202,10.4217102924941,10.6160875669831
"",904.323053824264,73,10.4898444576819,11.3765497152243,11.1205965573151,11.4756729206916,11.1165075078114,10.8755093223012,10.2771136460323,10.2911771492724,10.3926373423322,11.1216646097142,10.969154617742,10.125906168933,10.6602935614439,10.7982191412909,10.9716759936125,10.1431240572262,10.2901409934288,11.03281389505,11.1705610424062,9.78795777552387,10.1646452397245,11.1686324103137,9.05206229547555,11.3761130708676,11.5551652526954,10.7242518071789,11.0163771582707,11.1577554486873,10.9527241854894,11.1072956353947,10.5824688448268,9.84976853509872,11.0680879979712
"",632.356597344415,100,9.2467287116396,9.14075130713784,9.41250633427391,9.71678298946845,8.62716447200724,9.3824590032552,8.63444921852716,8.87317833663756,8.64643147577482,10.2169018925207,9.50769754855557,7.02709062990405,10.1546677376014,9.11298556521665,10.679659169063,10.2623046095285,10.1272755511799,9.72143635634535,9.43323044861772,10.0453863116007,7.33693413690366,9.55360728025031,7.23558582396513,10.2885262427378,9.65972068210175,8.89818150915808,10.0270065876755,9.02695900703559,8.89706215788185,9.69510248059224,10.7600294819737,6.97042085399932,9.43887683734961
"",787.809104456343,73,10.5615657462156,9.68493214309632,9.32669938287555,9.31976277233746,10.2508763757056,10.000596522189,10.9107205230242,10.3163655551908,9.45968238711844,10.3720662223011,10.5792368869934,9.15764324070067,9.69503487886461,8.66344086726131,10.3881985820936,8.99450224855084,9.40333272117188,10.3785190199372,8.62539982391959,10.4201749864452,10.2719690231213,11.1888910039319,10.0943779179793,9.0754687475281,9.175907427375,8.63195415839832,10.4435076183549,9.98566945569921,8.96352931724175,8.82225673588007,9.86306265503594,10.9692157679434,10.8868254841113
"",747.845093988477,73,9.15747316698062,7.31725949381254,8.85197939626778,9.00759847421394,9.20096757642643,8.843865207232,9.47015790455183,8.13197951837536,8.36568879013806,8.36082157531099,9.23966254235688,8.11385366282371,8.35851589142827,8.3417494033958,8.50926974891596,8.78229158714526,8.76519367189737,9.8514543292524,8.02177635095675,8.36745907994089,9.95827025853163,10.5868002728953,10.4399750207088,9.20633829415417,7.62482781481144,7.88449917699438,9.71522868212481,8.54403638823099,7.01836757571851,8.94915451909467,9.56472880957975,10.3340625565026,9.88624658512014
"",410.438406359869,141,8.883653758399,8.10725962883665,8.18492363179292,9.68051162310446,9.50521342802424,9.30694961423234,8.64959459247199,9.54763415836432,8.05865674569167,9.48538590084867,9.39738629737324,6.21354776379595,8.85090888076093,7.28209713386603,9.06098883573259,9.44626733781299,9.6501775363641,9.41449627404109,8.37633159189748,9.37151973738233,7.26489602186237,9.49590865022622,6.95360959981841,9.64802774255172,8.67835381716584,8.59466615479571,9.56995123714591,7.99105058992725,8.01099027825861,9.53124723693689,10.5395395944441,7.4908467776581,10.0992070549138
"",1215.43488864161,78,11.3771068373654,12.9381235696038,NA,11.8983198743944,10.7133939694582,11.7747371135482,12.5318505043313,11.5848005047649,11.5936576944477,12.2868691400233,12.1526486208045,16.4271271840817,11.8579457904248,NA,11.8224678650684,12.3311183475086,11.7003291849024,12.4986039547653,12.2343457290806,11.7820500009467,13.4905705043857,11.1998622167374,14.0551355836176,11.4724855183642,11.1948528744006,NA,11.9056566908673,11.5834983858043,11.7540906093999,11.6598753743385,11.7692659228444,14.6850142883164,10.7825028760425
"",1209.37793293462,78,11.2370962333081,13.2125642750988,11.3045221670166,11.4005225112653,12.5379245895408,13.3889339640117,11.2461326255805,12.5690751540836,10.9390334090637,12.5493002883391,12.6873133761844,18.3093478503875,12.799502681713,11.7587959316482,12.8159263627084,12.6597610042319,12.8664030961586,12.9249103004428,13.0965249759927,12.6699745277505,15.2552472312342,12.4518298411616,15.9942402092957,12.8597656843008,13.1290443149663,11.1348241734852,10.6924805678706,12.4433206100756,12.8838578809604,13.2171504186105,10.5141515438691,15.1745812155451,12.0178075046412
"",1212.83238787376,78,11.8598751718088,12.2520281737279,12.345280449949,12.1771280990213,11.3783754299917,12.1197092061133,12.1218584360976,11.8565301496093,11.8443181124265,11.5862903753595,11.8755284129518,16.8703267216674,11.9540173218007,12.482232442789,12.0757142120474,11.829870359134,11.9484961070547,12.1320651590845,12.3077354580233,11.7925215316895,14.0172013435104,11.372397237893,14.448865752948,11.8774405943133,11.880282701707,12.1238072958857,11.7140639737125,11.6802215715294,12.0512176731138,12.0855035108715,11.8087963591971,13.8209854824096,11.152065790227
"",1200.57619443654,78,11.4335272935471,11.1180183443079,11.0380130204636,11.7915775511022,11.25613752722,11.5266981626446,11.2103064054246,10.7858685277969,11.0486508225236,11.2374855092591,10.9407374127464,15.4687785982997,11.8944617662411,11.5353246829868,10.9293170802328,10.8543924858557,11.9087258084123,11.0103799551441,11.787400372332,10.8732721954508,12.5126075269645,11.2101740981559,13.1812999232958,11.1767414350216,12.0233503819316,11.1581539050302,10.892689563578,11.0215146312034,11.8712552153697,11.4442379102967,10.3579213726088,12.6140457549655,9.82463014397678
"",1203.90648291073,51,NA,11.2022399710422,NA,NA,11.5918502104927,10.7938298277594,NA,11.2924200441152,NA,10.9702936666271,9.47652417967905,14.0207413263274,12.5940906807498,NA,11.2797521828566,NA,10.5422499725872,10.5791913026453,11.924136643182,10.6690740170566,11.7596342178084,10.5336651672522,12.5965316076743,10.2714715892698,11.166913377081,NA,NA,10.237432353201,9.06823657787643,10.8070985814009,NA,12.3113691762624,10.7129644879941
"",1201.89973994883,78,11.9320805776031,11.920998708338,11.9457029845704,12.2962265333138,11.7399795524334,12.3162528297698,11.8841547026828,11.6708133910526,11.9250541912193,12.0020373148813,11.7780729376706,17.2651805547035,12.5443349385761,12.5372245813312,11.7198308737578,11.9128697492435,12.2677113256835,11.8905766748789,12.4195823599353,11.8628179865534,14.2748587344277,12.168432392592,15.2324770390734,11.9685687368336,12.9519560165635,11.8871716698767,11.9180370116705,11.8985126618899,12.1882746689284,12.3029859714061,11.314563023109,13.973574910321,11.198578646122
"",419.623189945762,117,8.54982877485318,7.18625627927433,6.60745231161288,8.12871907280919,8.5258477793971,8.00218352757232,7.93147124487298,7.67580156752958,10.167141551772,8.68197049445256,8.35507599556115,6.62025037305579,8.2594056740501,6.50399861627852,9.38452715129911,7.97895935316968,9.55838437004798,8.65987275099303,6.97342069664683,9.13194833572654,7.25190299291124,8.68910434380919,8.05286706672512,8.70948853383847,9.80720178084202,9.72310609399406,8.10747369897418,10.2757475363364,9.5945123853782,7.55004545817355,7.33013955618586,7.46108277262443,8.57127691484943
"",333.616354276416,58,10.3838712220131,8.90656461019842,8.86087370455226,9.26504638392688,9.77265210084943,9.10688806334725,9.21761968157033,9.61445409547756,8.71272234207569,7.6579988565634,8.33320695542099,6.41364751161763,8.17436644296752,8.11021134491762,9.31276162999267,8.65963434139096,8.7583557651663,8.07346876204247,7.98413158860484,9.38870051850854,7.26744949915377,8.3568104244433,8.87339124508757,9.14940944377188,7.89254066273826,7.34674148197705,8.39307473259258,7.99441019033683,8.41180660119088,8.05371961899241,9.12821332781607,7.69420994963082,8.61817271316181
"",1027.93248888375,249,9.72639398416132,8.94538366788949,8.99055218828405,9.51075982407406,9.84347252358634,8.9270400526215,9.27390319556108,10.1045300458884,8.60119390995913,9.72515103905822,9.16283951503467,6.90418455319428,9.26522255387637,8.06558003051112,10.2427118842542,9.60837477025191,9.05341307674275,9.62388869640973,8.82309611163224,9.87406159680526,7.18941781715042,9.62331558199503,6.99496387626168,9.72808152228572,9.69125301589492,9.43450525110402,9.61375635104094,9.55192786494489,9.15064602325929,9.11704417134365,10.3153724983712,7.25762530084141,9.88521990449689
"",1186.11734514286,78,10.5866217114087,10.4863424802488,11.1759732940377,10.1447870633257,11.32177910214,10.8983719220783,10.5549532872591,10.7365821435685,11.2200825217959,10.898341876522,10.8049723029271,14.4551744353264,10.6862210318783,11.2412053998433,12.0626224856679,10.7678300509977,10.6333209186394,11.0907558572015,10.5026173202704,11.4939699062769,11.4731130104133,10.1842448501979,12.4272068864679,10.396188220084,11.6439440459176,10.9333875258537,10.9469002559458,11.6302490493039,10.9293367816673,10.9087900434808,9.82528837366769,11.1596205904028,10.6714928008075
"",1181.50648291073,78,11.7837649938683,11.5344886213435,11.9199405005236,11.404526255923,11.6758925216791,12.2206865504878,12.1520087772266,11.4241830416758,12.5605789023419,11.9267831560904,12.0272775848709,16.5747879411358,11.6898553904695,12.6394236112203,12.0089537625767,11.6493000658722,11.8395838689629,11.8152578450811,11.363755947007,11.7556839833177,13.0127348775897,11.1443905628156,14.9724145031534,11.485677276379,12.5988542960599,11.4293625120305,12.3405219531204,12.0892891652779,11.7413028630981,11.2152830226947,10.9982751930134,13.510000321064,11.8588983299421
"",1184.37151899294,78,10.5928474885701,10.248327054955,10.9382506494616,10.5555120160419,10.8433654044006,10.895070432217,10.7088076556302,10.4895823679342,11.3666080701016,10.8662352097826,10.6271988857518,14.2582847847029,10.5886663144279,11.207498481183,10.9989118051212,10.3528558910764,10.695305462532,10.8652100670975,10.0537829960339,10.9380668179954,10.6642670369413,10.0800119659509,11.8992553709245,10.0450127139144,11.5862719308784,10.8217577986337,11.1875365415676,11.8110389389516,10.6813930887193,10.4048429870339,9.63245328578484,10.9433588631737,10.6531702222219
"",1179.1602889289,78,11.2087473448531,10.9525545355785,11.1749002330461,10.9592332410091,10.9248598451148,11.4470386471722,11.6073993260801,10.77282151565,11.698736086151,11.3239349035548,11.1861399782636,14.728126731585,11.1281668754194,12.0790710976277,11.2898368584624,10.8782132325819,11.0913973574373,11.3117464148961,10.8586591147091,11.2154960463208,11.5598702266246,10.7294355054751,13.8907811803912,11.3473400560069,11.5121437019448,10.9975832966843,11.3842604419888,10.831240258643,11.2030578039025,10.9625208072117,10.8913127362944,12.1956963500539,10.5998466724203
"",736.867722399765,74,10.2527341565846,10.3468067604212,9.90224628823653,10.2720502781418,10.2227297226103,9.55368871024661,9.90761326026056,10.2821797763371,10.0658305987206,9.93550628072808,9.87498853220498,12.0559749803714,10.1525973452304,10.3448845034872,10.0020707347572,9.96631546747619,9.83771213514623,10.3195598850686,9.6787272745291,9.67963384696515,10.1007544827699,10.4113022483105,10.8730937720669,10.5177010047244,10.3186264362544,10.3350483292169,10.3737325050959,10.4660873621292,10.1968352097692,10.4700498000389,10.2544443323942,10.865519724084,10.2816113596456
"",1193.99530448983,78,10.8461441851995,10.2171100320467,11.0539547412025,10.7515559422948,10.1979143917148,10.7539602649014,9.92509808881097,10.8452826973818,11.1712410788161,10.9427554608656,10.771706569015,14.2611394834874,11.4372826063907,11.3455046424948,10.6994373240015,11.2080906084765,10.6377741099623,10.7952558927145,11.1466634554343,10.7879759472696,12.0574354489264,10.8916535789311,12.5670942746347,10.4789630152566,11.9400720614527,10.3658793415297,11.1761654138241,11.2708064722092,10.7851290449195,11.2155064411313,10.7575817160314,10.4850998734911,11.0381535300842
"",1196.00769321714,78,10.8869935164097,10.1475949257488,10.7463799248376,10.955571786704,10.1149673637327,11.0735999967905,10.6036572956259,10.481746353893,11.1024715283474,10.9366954676403,10.5937362176213,14.526622097323,11.6812661776302,11.4093099339434,10.6598840928011,11.0116410970108,11.0371483787572,10.7741291165934,11.1563083992313,10.6535918055171,12.010101406272,10.7630908726917,12.5138220077296,10.7425861379707,11.8215642880154,10.8815071349196,11.4350661770723,11.1199845838716,11.0692307148629,10.9335314790744,10.4908552988271,11.1725757403205,10.6069135884252
"",1191.74780251271,78,11.6763363452124,11.2388796316019,12.5367827752322,11.6623533990112,11.5700279979839,11.7036150213394,10.970292373668,12.0784780988619,11.9247787192612,11.9113551573331,11.7039753762638,16.5082205017497,11.9774629572636,12.6154479520662,11.9107068629885,11.9730261893402,11.6990569249382,11.6985935495365,11.9776915550924,11.9715794695766,14.5141865888332,11.8162025441842,15.113790248434,11.4425782676664,12.9890870084433,11.6506747698138,12.0619540572458,12.2946198827859,12.0206990368926,12.4810078391559,11.6115780252702,12.9672153914783,11.8631517016706
"",318.926851149073,174,8.63149236708965,9.89676809814045,9.84686441042948,9.27475850090707,9.29591755090955,9.56136828491749,9.85890761088121,9.69424013717076,9.25314077759233,9.56474448597432,9.1831239370744,7.28217166306147,9.29962476702864,9.92444693039035,9.52956445352976,9.72587935225392,9.13552289075794,9.40396677857609,9.76045293703331,9.36793705923006,6.27662571359627,9.44793766696635,7.15943021811137,9.43433155967732,9.22420238110555,9.38550565002889,9.36927756362372,9.03817355662177,8.84800578695002,9.63023008235256,10.1798634309532,8.18163169374245,9.13924351746643
"",1197.64474678828,78,11.1488860919276,10.3886466033135,10.6002740936725,11.4522549079335,10.730412458478,11.2842356881857,11.0129968901016,10.4255723814088,10.9282292398717,11.0084323233054,10.5361239898951,15.1468477981226,12.174601412409,11.3173651826693,10.4490878060864,10.5496218342529,11.3130303898345,10.9509021791318,11.6535058251487,10.5001923130115,11.9905414801865,10.984158973864,12.6908797654373,10.8087271597317,11.656310869913,10.470462485321,10.9674034742904,10.9118040519205,11.3180119380287,11.03367350035,10.0050441473547,11.8297993655301,9.85051018387586
"",807.697569819519,74,10.3192924596868,10.0366635071502,9.51358908363525,9.70967562790729,10.2553862187557,10.2407287979151,10.8068740408548,10.7339154264329,10.5180278231136,10.1250973874927,10.427059437427,11.1774454335718,9.96614530682641,9.10335681966583,9.87746464847011,9.83307196342794,10.1245708147693,9.53454602685113,9.5770834239041,10.3864121054427,9.97532116774017,10.0357865214297,10.2217427125127,10.1081336648788,10.002340379421,9.89914652012196,9.76612754578789,10.1809901780437,9.91303557967393,10.0493774472945,9.71092622395596,10.2587238934068,10.2408442551848
"",1177.13298900834,78,10.7659237353483,11.0835757697868,11.0031262052193,10.9576011636385,10.9755064111806,11.1294657538147,11.1596474744803,10.5260968195269,11.3863407963208,11.2009320355023,11.1013697565219,14.203589038266,11.219880862779,11.8505086934503,11.1031218946905,10.8085755117821,10.7994653332797,11.0987369934133,10.7606729673295,11.0562479574829,11.2611454690894,10.6179424208669,13.303692534179,11.5304921258207,11.1640631556077,10.9286526945972,10.9111075559491,10.585278217918,10.9298884453718,10.9924456705337,10.2602211737324,11.7151716161649,10.2631106221135
"",386.863122784015,99,6.47015263987889,6.88009365981793,7.29710755258187,7.10784188347129,6.95512937745234,6.51581404338813,7.51213688085326,7.19410361207232,7.62134478172477,5.97034349201179,6.58078980162939,6.27887780640891,5.05124753919846,7.38774087176086,8.00998526556807,7.18234267574748,7.67668049307863,7.80469284751051,10.5398577450687,7.14274270939236,7.01429485937777,7.96769572850707,6.17233387896383,7.27023368147804,6.79287947089009,7.40833593699763,6.60656108566581,7.16158228303044,7.05095589657518,7.62475277045262,5.81660416154459,6.79377973490961,6.42438791088124
"",591.089895013425,100,7.61534944836699,7.76848764639457,8.32568233903718,8.50562446516904,7.72147890962727,9.15044498827119,9.08963149625994,8.4002229838977,10.0278979671468,8.86789635453966,8.28324847572916,5.95230440025274,7.8503533782891,8.07038952137272,8.58114093924499,9.39087922752559,7.75148339812096,8.84437502038982,8.85317496303229,8.2476746597083,7.72654669031167,8.84152641857699,5.07142947713685,9.06032453556696,9.11985246445396,10.0459867128152,8.71008897568218,10.2115213450592,9.95510576388775,8.14963735364169,7.84303491201622,7.14462698581155,8.84245684980546
"",276.970753419705,174,9.02413518284503,9.3443972122169,9.38453166395996,9.49133579978248,9.03382062180126,9.12702560435647,9.37265592853484,8.6480093980156,9.5729030835012,9.64375054401056,9.08353322970404,7.29956215303423,9.60332471338766,9.23918831929086,9.64487832591546,9.82763589517957,9.83857034082377,9.49615578499083,9.65697085532049,9.37342418909013,6.93779856150701,9.29050931023021,6.15269407802043,9.40381384500659,10.2138513967693,9.74486540938825,9.13993403546378,9.40196590758426,9.42676842743276,10.3150390612527,9.91363458392033,6.72387748872086,9.22835745848571
"",394.393238146928,77,8.0303711424167,8.15638068697955,8.45712075877931,8.5489447889894,8.96866208833297,8.20359582911029,7.43880891387783,6.92764497836926,8.99297457667763,7.8886855283886,6.99927038666969,10.697559117977,7.59344622170028,10.0417609534435,6.73288117135715,7.38865205340287,8.08767491221496,8.03096808566695,7.63185237029129,8.33016474798515,10.3727886431106,7.79002726190178,10.3652657067526,7.61522618914281,7.24317878320058,6.80380120893044,8.3913135825986,8.02460949003954,8.33244239106706,9.1273338619176,7.52427442054858,9.77636274538699,8.85833600645409
"",545.362307821045,53,9.73201010176731,9.18966769947291,8.97600917953319,9.20275451180755,10.2976525994101,9.29846752796719,9.7080894922353,9.4214037247272,8.66231065159819,8.61256794622925,8.94382676528884,8.52840522384125,9.13852128475039,8.37676242907165,8.75280287458561,9.49268631522358,8.69040620811728,8.88521943609355,8.88241245463925,9.61759079581694,8.75548365483286,9.46979007993145,9.22659633298693,8.54982402464003,8.72201635996722,9.1539577811144,8.92256378193595,8.7158006444898,9.27577467783451,9.11680729566579,10.0359324506988,7.87594524102937,9.92284947932927
"",934.146235136492,74,9.83043690527614,9.57571127868253,9.00063395117964,9.48428183327987,9.61842329977689,9.42812860420971,9.47949984159867,9.59651499650772,9.93877183372668,9.45877003718961,9.39193478576175,8.66790212232709,9.5249846674785,8.53659675825305,9.31214787475296,9.54348029299942,9.44598837898203,9.49032020245587,9.24033859606357,9.26624882460843,9.33429685142344,9.67686063497106,8.49617567025575,10.0123483018948,9.8665222041242,9.25275148980642,9.27587616802738,9.94285328636895,9.94076246669542,9.85747425239591,9.46983594688203,9.11190858422543,10.0225281365168
"",1173.90839797504,78,9.94997641905442,12.4069461134883,10.6804133895233,11.4172531840173,10.3927455334402,10.5412542021798,10.659378607855,10.4409658641517,10.7651860855709,10.7916031151511,10.1969672033386,12.9512637971738,11.3378641147164,11.4653287623495,10.1805401883134,10.5709645192524,10.6185539150574,10.8818246445882,10.9365399681702,10.960220171239,10.3162906939464,10.4518860723634,12.4204415472206,10.8737108160803,10.3008961713542,11.2583717910529,10.6878261418392,10.4524734019718,10.3793184573261,10.9964955411024,9.41228136470762,10.4989145347087,8.71712366480129
