Name,rt,mz,Blank,Pool,S48,E0,E0,Pool,S48,S0,S0,S0,E48,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"781,02453984263",227,"117,59166755653","863,05","727,219238157031","401,470252602069","673,001616575961","1028,829998126","1286,27430822536","732,600850600034","689,432874774281","991,435126830605","513,618847310922","612,542088298488","98,923719705249","770,266172035566","503,453413259624","1223,11213475187","610,290982123628","847,085456305373","742,384404360986","739,879980881779","1168,79693086751","78,3403195216439","970,003490343072","79,7252303273303","790,900000000005","469,326137852804","566,299441043508","868,833970810589","891,394372391972","589,360090888736","474,398502772132","1605,11341257838","170,811831225166","1135,84605405448"
,"555,785532650956",300,"107,305827969652","488,823519468801","356,71700308215","524,86029387418","639,670000542988","590,595535819515","805,853279917181","428,912389513919","457,97254205539","698,074151126","826,394354676233","631,733372923769","60,3867957675826","557,612997983351","453,044581510496","830,94175246175","515,39236446114","322,83950475939","590,473669121192","781,081882349735","738,979688741426","58,9579320587831","1088,30531523355","327,9","513,20473437838","1050,30703366317","693,149614537727","911,432437089729","1336,81710834571","910,718567450834","718,316003174784","996,031357623342","346,050000000004","1018,93247276456"
,"746,374138375529",428,"67,9234871349361","103,566980758988","86,196563419402","137,763919631864","231,941503839951","817,167126625213","238,600000000001","228,717261383207","180,899999999999","116,158119321106","154,459251721485","68,5968588369112","131,800000000001","107,892720051241","143,157150405291","137,645977331049","130,594187711428","111,437113566847","361,209397433615","366,818825740855","236,795957258084","367,125927593889","1016,58135756355","101,459487542285","127,238485163989","260,499999999997","181,504259434456","284,896778616562","211,087990464939","95,2128546593661","262,71958262601","314,758240485074","740,913905906549","685,779085100061"
,"1192,1188321078",195,"102,349999999998","456,249999999993","271,150000000001","444,599999999993","622,550000000003","628,499999999987","102,299999999998","115,100000000001","126,699999999997","284,600000000003","159,350000000001","241,350000000001","173,200000000002","421,650000000004","3895,34999999996","547,099999999991","741,949999999988","182,700000000002","309,899999999995","391,150000000002","301,900000000002","242,199999999995","517,200000000003","117,400000000001","136,850000000001","198,199999999997","973,20000000001","472,24999999999","565,499999999991","379,650000000004","253,300000000001","132,200000000001","280,150000000005","246,550000000001"
,"1196,38654387115",195,"97,0999999999981","310,699999999994","189,100000000002","294,499999999994","687,700000000013","434,550000000006","104,349999999999","67,1500000000013","125,450000000002","246,350000000003","197,049999999997","207,399999999996","141,199999999998","251,700000000003","2259,14999999996","333,100000000006","546,949999999993","187,349999999998","213,099999999996","443,600000000008","259,749999999995","203,050000000004","374,249999999993","102,050000000001","108,599999999999","128,099999999998","978,15","489,549999999994","343,700000000007","336,849999999996","220,900000000003","93,0500000000012","270,349999999995","309,449999999994"
,"815,472150864203",315,"76,874761644967","116,614950898209","109,52946538329","196,411636059793","393,399825658896","252,030874806436","293,881661862253","54,1909475401689","141,422268170795","55,9239698169699","283,905137524685","271,451403265958","67,653793134488","88,6422073728072","89,563616280641","195,525281110323","63,177388522842","82,0050378395798","142,187263124229","312,994246545645","240,04464731957","227,700000000002","119,859714241508","36,9813514910597","47,5506424969325","249,944976838049","481,423286171985","267,483678033583","471,498671541432","666,200000000006","855,800000000007","449,2732730671","231,350000000002","309,981554600659"
,"711,051996490221",239,"59,3729967862185","255,671206502774","166,63881071618","384,317521648211","425,640329106702","259,905109745192","185,430923871346","164,069939676644","191,986706445431","156,53074278806","375,69970396212","259,566088275986","68,2855880583623","303,244151817269","493,519816223614","239,516135567527","253,309250941541","193,444710199034","263,894139986691","477,836666891575","265,370019109677","117,133664183019","313,994884998403","161,749999999999","286,080426210557","446,653822344073","715,698332776195","467,718192745938","568,155537633529","563,921978457101","511,134516130474","380,204634339841","229,400000000001","567,413524286905"
,"252,605988411936",286,"1490,95","76,9105801799792","156,106071412491","58,5927196470274","95,0759205339659","77,8932696402477","74,3612611115319","71,1258968437763","166,274761651553","149,11648703741","46,7266876050886","71,5601714608147","118,229504986169","46,7389701020659","56,9987902392506","94,8936250934958","59,5478955672683","139,747206026598","85,3096584811537","64,403841328641","84,3351027180397","152,976865372869","93,8912853613648","93,0229856267329","56,1587624155063","74,7892891761799","114,025896725534","183,985091799183","287,637373955057","74,9172336621815","162,706878541637","204,936348349919","259,322967227663","188,820206451221"
,"1136,95484645279",298,"151,25","203,650000000001","212,600000000001","213,900000000001","308,849999999993","134,100000000001","202,400000000001","76,6000000000004","56,9500000000003","88,999999999998","136,000000000001","58,5000000000003","55,7000000000003","447,04999999999","610,050000000003","198,300000000001","166,850000000001","73,1500000000004","108,850000000001","560,650000000003","108,900000000001","156,150000000001","241,750000000001","67,6499999999985","232,200000000001","325,450000000002","775,799999999983","196,550000000001","393,300000000002","346,400000000002","428,150000000002","258,900000000001","189,700000000001","115,500000000001"
,"1171,27406790267",298,"112,600000000001","236,050000000002","173,099999999998","285,750000000003","198,649999999997","323,500000000003","148,050000000001","141,449999999998","150,800000000001","95,8999999999987","131,450000000001","132,750000000001","128,050000000001","785,000000000007","562,850000000005","402,899999999995","280,100000000002","149,050000000001","146,550000000001","154,649999999998","397,000000000003","86,0999999999989","360,850000000003","103,900000000001","271,550000000002","184,400000000002","607,099999999992","477,800000000004","144,749999999998","249,250000000002","339,499999999996","290,349999999996","320,950000000001","144,850000000001"
,"375,159050154906",240,"74,2967007800771","139,856728066042","120,115285030099","110,112642754102","91,0908111078098","216,443629042083","289,883588560587","163,912937556763","408,579171643237","413,012626445628","378,023970903724","402,281395309329","74,8111444518226","71,9467309954335","69,6871021706108","154,117974706306","82,5800834151619","268,738318058553","328,169737730423","230,820845021586","252,568364874052","249,05","331,911154456238","286,95","272,48175791575","269,196459004421","282,639423638329","445,338310430418","565,278812975151","432,076086969765","297,506659626551","327,032051865913","398,349999999999","680,352766016104"
,"716,138421343687",490,"110,846690705112","112,165261161019","56,464574434076","196,031089394432","89,3103304464346","54,2767618729578","53,0461235841697","108,06548202649","49,8950418202898","55,7859526702346","76,2447236500004","138,467936748533","101,121224076912","48,7172261587099","130,790580061622","209,4","145,367635055928","139,078727902327","135,639023461679","77,5125646664451","77,4977869720572","195,08141539459","112,499999999999","66,0307202380361","37,1700126944423","536,699999999998","241,947047780371","229,147598717294","149,732928655291","197,265591628665","204,36387182516","34,8299883575024","195,538086543678","152,852145844838"
,"860,521476833328",487,"91,3213502965434","242,450000000001","196,149999999999","387,050000000004","309,450000000002","242,100000000002","225,699999999999","92,2606081100042","145,1","51,353170580255","297,449999999996","172,100000000002","91,6146215438529","310,900000000002","407,999999999997","114,2","126,700000000002","75,1679186835251","156,900000000001","428,2","123,345711997305","107,403729205326","129,596145624712","70,1846443499942","81,2075867790923","551,9","417,149999999997","96,6489243603611","296,150000000001","480,750000000002","362,518599275242","230,447331775713","100,105607742047","129,098069215823"
,"269,636089679743",210,"82,7046843617649","110,129911598506","161,072527593838","245,42797959631","152,248804432267","154,757640706007","183,546479761145","84,8959375411738","85,2871377394195","144,003062817455","299,835315988096","71,9950125567344","132,521614349956","119,378226033625","149,627962114088","132,552704235867","82,6909811476356","119,795845211039","125,404227514448","306,824514127289","126,240937979052","171,587119586343","138,6382990584","73,1070679750977","227,353625265922","316,06861174254","409,950000000001","284,504628963211","656,499999999999","288,381052540307","240,418823213192","479,906170400047","116,201058035276","217,506792822039"
,"870,400839932821",298,"256,389622424712","315,296230769385","260,745923644565","509,96914327128","545,756427921394","429,533096306497","322,758444883639","342,473616176284","296,782349778545","326,817778779319","617,66012263364","449,281583533954","247,738066082213","401,182147603133","475,307241388474","330,374001369133","187,25311005981","291,484029908047","421,178886399258","577,04273693407","276,474817126115","329,560737254864","444,848131260705","207,916326924683","395,871224860655","578,305701878539","823,569143590751","402,635875120157","842,675074581519","777,498614919416","605,764934498506","462,362767807674","754,500000000003","884,48561924045"
,"775,701423202967",323,"192,693787126735","290,243722676836","309,679435663574","293,148253558834","216,529182871234","316,889642574473","466,506292543188","403,846007005288","308,070476936836","365,346788430211","494,999999999999","399,986016595908","79,9417896183862","378,681708702216","50,3754264102065","368,32436004105","284,83726106467","316,248721546581","243,230361201974","328,448306417101","463,706949873166","117,081836769075","459,605876735055","100,7","259,7299548671","289,402320308074","472,731325443267","448,275652881685","461,978522388093","632,550000000005","342,402145180902","725,295176434156","347,116899644152","553,217367522363"
,"955,114701588508",420,"56,072726602743","152,043102515969","61,3149281957168","241,978108260044","200,339792129084","110,277500339816","51,4228145488944","138,206999593533","89,8380945258932","140,885679243028","32,1448416592886","139,610341900136","63,1093714733424","372,399999999999","460,8","43,8501377005408","85,0159337299276","87,5823213502988","60,9427585866173","175,893068401395","38,5974588736204","101,378642237471","33,0622845266632","102,54978815158","103,864171398371","274,099999999999","221,551556172842","267,371300939755","215,388333503355","126,571182717692","86,4539683093436","206,924044034559","207,635818252183","118,503816557585"
,"1209,55584346133",253,"191,649999999997","608,899999999991","528,000000000002","402,899999999994","593,300000000002","803,900000000003","628,400000000002","366,800000000001","94,9000000000003","1345,35","668,800000000002","338,850000000001","397,199999999994","250,500000000001","400,700000000002","1191,85","332,950000000001","242,200000000001","771,799999999988","866,000000000003","416,000000000002","571,600000000002","969,650000000004","337,300000000001","805,899999999988","766,549999999989","501,100000000002","641,350000000002","442,950000000002","543,849999999992","456,950000000002","1199,75","811,049999999988","1439,25000000001"
,"705,52879319747",459,"68,0065589741212","65,5620595470761","60,005659049248","71,7784467276549","111,75","391,931900113975","90,1446064862494","67,4980039994222","39,4688442509145","56,7666560916979","50,0252116650046","137,407246065113","95,0340068513239","156,45","71,519572724823","69,6381243153364","110,503093056611","66,7040628407289","138,836949316348","87,565800732226","50,3956361049278","275,235966870702","549,019669117691","59,8411665972497","72,4332681481853","132,403290097377","152,782886537958","115,750267356667","210,986535562699","123,669470710456","107,153452617507","208,521865481997","322,079474181039","201,074343656175"
,"926,716377877164",370,"65,1256449572629","205,161828167688","224,85","238,785667134334","406,228645540819","611,421954689155","100,934030022835","115,576135307742","171,508628504496","165,537712189649","168,278347948084","211,949999999998","146,696352820112","388,550000000002","584,45","156,697527246242","146,667768277772","221,8","364,092249341136","519,849999999999","116,987890047928","152,5","691,957529495289","107,74603739749","292,749999999997","352,800000000003","170,93942024494","302,749463933713","311,050000000001","295,603984917374","926,400000000003","79,4299767123535","287,34395421463","404,311466120141"
,"1120,90840797833",388,"339,899999999999","310,999999999999","467,549999999999","569,999999999997","146,100000000001","217,399999999999","230,049999999999","219,45","126,5","220,099999999999","279,149999999999","156,15","217,2","162,600000000002","309,699999999999","140,75","168,75","287,600000000003","123,8","204,2","141,8","140,25","289,699999999999","137,750000000001","180,95","401,899999999999","660,600000000005","446,649999999999","417,749999999999","422,949999999999","282,649999999999","311,699999999999","823,899999999998","333,599999999999"
,"1078,61314221844",424,"142,55","223,5","239,15","171,25","317,399999999996","241,55","173,1","151,5","293,75","106,7","239,55","168,300000000002","288,800000000004","140,199999999998","132,8","199,95","200,6","117,149999999998","223,15","152,95","297,4","218,95","132,85","267,149999999996","122,550000000002","230,65","319,049999999996","316,25","786,949999999998","292,550000000004","251,9","390,6","177,950000000002","301,850000000001"
,"987,534685217625",379,"47,9959882441305","143,820515888576","148,493839467725","163,642541679556","241,450000000003","250,462937465234","180,967795133673","157,651735985949","151,336546179996","135,735453280698","352,800000000001","166,903385538393","219,520121994458","265,544585802613","333,1","169,565298224001","118,931203501996","142,602579145901","232,335133570997","565,849999999997","100,190964576692","95,2211796916209","254,483632045511","65,5101355213472","112,453822166799","260,699999999997","537,698920518667","200,353235352246","328,862389829904","405,400000000003","376,84460759962","226,516600885386","102,891395690819","138,684673111786"
,"1061,09132158628",490,"158,449999999997","60,199999999999","77,9000000000004","121,299999999998","185,900000000002","96,9999999999979","82,7999999999986","160,999999999997","32,0499999999993","116,050000000001","76,0000000000009","85,6000000000005","110,750000000001","58,3500000000003","74,6999999999988","110,799999999998","93,1999999999984","114,150000000001","79,2499999999987","109,349999999998","60,5500000000003","78,7999999999982","76,6500000000004","95,4000000000005","60,6000000000007","255,200000000002","282,700000000003","187,799999999997","129,799999999998","297,100000000003","649,35","175,950000000002","179,100000000001","281,749999999998"
,"912,313957117008",497,"87,8324266638626","151,900000000002","131,900967389483","91,0197962458165","126,027163229459","94,2256260448814","91,8541838886735","114,548813145662","80,4094720641832","50,299028122556","134,78664128962","63,9837482233063","191,297458646482","82,7021026798562","177,784539272291","50,8464756268866","125,752284805933","128,958254792633","91,7582064099123","59,3404592707927","119,012804383042","122,137537759061","94,7918810785271","126,186918984727","82,8940133466562","82,7103378754569","244,859246871601","89,1643417398605","201,651820508494","193,004040448632","449,295662975222","322,372711722322","252,792926180104","209,669349328749"
,"936,818251589977",411,"159,652889976786","183,798058982863","147,234803206323","325,92356419419","483,748313039322","293,443460536952","119,212806367901","115,916751170474","176,006801879821","116,602552089345","315,05","232,17605264362","109,96400599146","281,902540479449","498,249999999996","220,067965892279","56,6036340815739","157,085775756514","308,501858882501","572,141168507019","205,420162269617","133,379181425342","286,866415483803","148,414272811923","156,096943563503","453,956759192673","350,62079834572","314,881480754241","490,236739046326","270,099224342472","407,751196513934","270,567138173274","195,059121095346","281,352746899122"
,"1199,72124149832",207,"479,65","114,150000000002","213,149999999997","336,500000000006","165,799999999999","108,199999999999","313,700000000006","176,849999999999","169,499999999999","141,699999999998","124,649999999999","197,000000000004","259,05","185,699999999998","187,900000000004","265,899999999998","235,400000000005","298,599999999998","215,000000000004","116,149999999999","126,450000000002","247,849999999997","95,5000000000018","173,399999999998","149,550000000004","231,600000000004","183,899999999999","267,399999999998","327,449999999998","353,700000000007","134,149999999999","232,999999999997","217,000000000004","313,099999999998"
,"1057,33240873578",482,"191,8",219,"157,3","177,3","239,250000000001","136,350000000001","89,4500000000004","115,800000000001","131,400000000001","131,55","140,699999999997","139,35","98,7000000000005","97,05","82,85","92,9000000000004","90,35","138,099999999997","67,7","134,000000000001","85,2","236,950000000004","184,15",102,"122,600000000001","724,2","235,050000000001","421,35","355,000000000002","237,550000000001","255,600000000001","378,6","248,05","323,349999999994"
,"852,251374220274",438,"128,399999999998","187,12861987726","121,407687887448","288,386194151778","219,154293275453","177,343879235529","226,815745509442","181,869082419817","354,271738231478","140,30892765458","303,131822243633","287,639738801493","82,0370843672746","450,726276240163","157,47860547995","489,332127472332","252,795106752529","51,199381035473","478,977234426838","248,358617255151","159,17575853118","111,32505142471","312,405918436394","67,3025875271874","308,869749433517","347,054071300307","317,466566414079","229,620328803192","334,311259108312","438,26252477205","144,180790290941","508,362985104425","164,314656628034","189,063041148614"
,"976,025419478583",477,"76,8384436528192","57,4015559778579","93,5107994455445","144,134764702581","61,7045155175428","145,760126940786","149,773674517734","53,4432295258782","84,1571881777594","120,10938874945","112,823090836015","60,5437783367038","93,4276078420053","124,55","65,6524241003182","170,500000000001","69,0608598654367","53,2960745155644","43,0465288482879","44,9282430097917","117,763235694166","36,1075535825421","121,041249305684","47,8684592389858","40,0721636328012","200,514909100568","285,994362892392","117,044470799033","243,924442861967","429,750000000002","176,300000000001","358,100000000002","41,6388810612434","151,121078653997"
,"876,23243903744",456,"159,579241627268","72,6652988625815","97,3802367879715","138,293337343663","161,267091680138","79,6597962465124","184,687200383593","126,090676403852","86,53672047355","100,782173080583","141,590517078518","34,8462754266432","72,4754271278756","100,670305693142","188,864090151618","93,9128114097991","82,1328029208802","185,650000000002","121,890375805821","197,081424866387","102,123247168554","106,770582403874","121,474366755247","130,032134171553","41,2118187384855","126,243613641866","156,929481763895","276,262779653557","153,573508981341","425,55","207,746272942515","201,650636932486","157,892923815892","343,350000000002"
,"1076,51331591648",490,"95,5999999999996","110,4","134,799999999999","88,4999999999996","134,499999999999","234,399999999999","169,849999999999","52,7000000000009","122,899999999999","85,6499999999996","162,399999999999","96,7999999999996","74,9499999999997","229,349999999999","143,549999999999","146,050000000003","79,9999999999996","121,849999999999","88,0999999999996","134,050000000002","71,6499999999997","122,399999999999","102,6","182,099999999998","85,4499999999996","125,449999999999","273,999999999999","281,099999999999","245,450000000004","139,449999999999","104,400000000002","291,599999999999","174,399999999999","207,549999999999"
,"1044,14527145988",495,"53,8465248537545","53,5033424562101","76,1952042156462","81,4568142907169","53,2574830467957","100,008333042075","65,2560235961767","86,6162058033268","128,195671112583","60,0015729796095","81,4057362267759","27,119854822017","78,3506373395964","96,6573146324497","79,8580343808572","107,800000000001","50,6249761373031","36,4868732246801","116,093722617908","105,683742965035","40,2615855099492","50,1852745203142","53,117915877051","28,6690658970988","49,1713459678874","116,391082772801","90,1507117924567","62,6245035923571","148,171484101346","303,556783211419","202,953915665073","76,1645284369423","96,5849506712667","178,662467108805"
,"1052,34835381574",424,"88,7598944790538","107,185158382621","188,797983505846","253,056079601358","248,899666985218","175,43861828495","86,416572105552","138,963807072672","77,262282360182","97,0597634324376","202,149999999999","94,2098478916269","104,654966689087","106,033385140516","185,432289920393","137,964406509323","103,021176087317","78,2071023415893","126,448884463518","256,271986894641","85,4","121,06140638523","165,558957900975","115,561235270177","119,20848846566","401,31777611198","248,88648308343","98,4055233432912","168,283824988026","168,696618474438","334,902463886453","181,571756342104","121,254469096504","199,709333122974"
,"1000,81616696601",492,"59,8014835590129","54,1495984908305","73,6447539751163","49,147868312349","45,5541161760943","108,549999999999","15,6315630898253","29,2641574578694","96,8437315863171","53,8117059816578","36,7951699233026","83,7553138872629","31,0227447022667","48,7079510907881","15,8661604585951","36,3208329197178","79,8977861928005","37,48163402704","40,2978386199397","83,6291000486617","52,4781470926451","150,200000000002","74,3739677701091","25,8223608997206","38,5172368755053","14,0354180322463","132,589886083396","161,750425381084","26,7788793010829","157,520870722859","337,150000000003","119,407545306481","113,103658593222","79,8249620220992"
,"1158,34612092625",488,"94,6000000000006","118,350000000001","84,9499999999978","66,1500000000004","167,099999999997","252,999999999997","136,300000000001","62,2499999999988","56,5000000000004","65,6499999999983","133,65","68,7500000000005","61,9000000000008","153,750000000001","77,0000000000005","120,099999999997","56,2000000000004","225,200000000004","115,75","192,55","116,650000000001","40,7500000000003","118,650000000001","55,0000000000004","39,4500000000005","183,600000000001","603,100000000003","52,2000000000003","259,399999999995","269,099999999998","124,599999999997","116,799999999997","266,250000000002","140,200000000001"
,"1162,21809496033",488,"95,1999999999995","203,799999999999","161,849999999999","140,599999999999","197,099999999999","230,750000000005","137,600000000003","75,2499999999996","67,7000000000015","74,9499999999996","114,999999999999","117,599999999999","125,600000000002","162,849999999999","126,049999999999","81,0499999999995","100,099999999999","159,299999999999","117,249999999999","138,999999999999","128,549999999999","49,2500000000011","200,699999999999","52,5499999999997","52,1499999999997","220,399999999999","504,149999999997","146,400000000003","207,099999999999","253,899999999999","193,399999999999","218,399999999999","153,949999999999","168,099999999999"
,"816,276324756688",483,"54,3714594680173","127,809298698603","92,5156068438704","154,333862574974","99,570455381723","100,901591890045","83,0587356030495","135,492637272655","54,1677844782007","32,2591883936887","80,2067886221233","114,075727497399","95,7794922252771","80,6250124795554","105,701604524778","132,2228134959","105,742607579777","76,4348261384879","55,26061819533","93,1320404196832","161,323395741103","139,350000000002","53,6903080433459","84,4188475663253","63,229530711298","69,3409341344424","127,698479005751","48,4700136689504","98,8981210218039","125,155300274961","214,05847302098","113,514819841784","57,959094746541","278,378177632539"
,"971,678612475856",480,"96,5147552791248","101,06664971722","55,5581856199268","168,671593995192","66,5857125178697","133,55","277,05","105,595198872193","82,3107301230747","47,7567777933436","77,1752152004151","58,9938066449653","118,100069330691","100,972339201327","121,719814666325","74,7699164992409","189,272007358797","88,9792372667963","79,143193415365","85,7626431127697","57,708650588523","103,860552771984","124,542960533327","81,5730205097786","64,3865988030538","277,75","594,85","316,927212252971","200,788731871726","239,912697338597","116,159271761479","250,330729503845","151,339294488992","215,024905853692"
,"969,822013714405",378,"177,3","88,6782154616854","92,4155316681845","144,470874999794","112,534463449772","94,8765391153524","122,078386931744","91,6379771096548","104,645634387572","92,060097204571","165,77691278952","92,870118290792","113,047222817522","81,3875963517858","146,009060876184","67,666975256732","75,8838047021504","54,7496188366312","93,0416059569752","184,482881186556","46,4711001047457","153,854932604494","77,226895076875","71,2653129038741","65,8881291033299","241,465685585684","314,884365392925","495,155533014598","187,87757935378","334,205112789538","165,176206014017","177,373800104064","132,885062705542","179,417885329257"
,"990,200248108674",485,"126,071586359841","161,25505734633","70,3475721413456","105,948822018458","128,227986611329","151,797598713069","75,4844995608167","140,800166644751","171,758344420419","119,610756415314","113,251260479731","101,96377506008","75,9589704167987","182,35","127,24936134296","194,830153894909","178,702105233832","86,9133605908949","116,492496394401","161,659908386887","138,457345176485","72,0021110243367","170,456072216397","111,499424350154","148,371426748506","282,194161520266","329,21670808332","197,603828372421","318,390602406752","205,82726448546","253,062140017043","228,117863321984","279,354563550039","184,845542738734"
,"1147,65440189401",499,"106,4","123,9","195,85","117,6","103,35","173,85","121,6","147,7","91,75","118,05","97,7","130,55","134,85","80,85","98,9","164,4","129,75","39,1","107,8",101,"154,35","110,45","432,799999999998","80,65","107,35","130,6","252,15","280,8","307,6","135,75","145,25","170,5","172,25","236,5"
,"1125,42481927735",496,"97,55","147,95","201,7","206,85","135,95","165,6","53,85","90,35","70,65","85,05",72,"140,55","172,2","188,5","226,7","79,2","49,3","129,25","107,7","124,15","146,35","95,55","154,4","101,8","74,3","128,9","392,099999999996","210,4","226,1","205,55","130,6","205,25",407,"110,55"
,"1114,87242153626",403,"101,249999999999","122,299999999999","70,4500000000012","105,799999999999","79,7499999999991","181,600000000003","102,849999999999","89,4000000000015","80,5000000000013","97,0000000000016","107,549999999999","71,6999999999992","136,249999999999","41,7499999999995","92,749999999999","114,850000000002","172,049999999999","54,0999999999994","69,6999999999992","136,700000000002","183,399999999998","51,2000000000008","148,699999999998","95,099999999999","51,6499999999994","145,799999999998","175,249999999998","76,3500000000012","408,85","176,699999999998","241,900000000004","191,550000000003","46,4999999999995","164,899999999998"
,"896,65380792481",490,"167,798541192936","209,723285266833","77,9267251255648","172,611714120434","141,940338093512","179,78466611853",246,"173,134758225627","145,778169754549","118,003903682491","75,1006209659301","136,684496525393","118,387138689475","127,840173453678","134,170545780265","109,504322066","66,7213118735824","165,297221140449","117,543037323623","96,3184514918444","141,575440401524","140,157900432094","175,846477084409","134,310609749013","137,505494521176","255,783055211608","350,559046605173","105,134805190106","351,424315029776","151,126001482302","157,416238408305","291,226971079035","151,067053170029","229,853866046543"
,"999,200546557873",499,"75,0155432008762","95,2620124326496","65,2949310816319","110,682373044805","136,284535825447","138,247125935928","135,052161856916","91,3840980704471","114,402829410296","90,3204195506372","64,460859471693","150,545189621808","52,1888646053476","71,5906780840717","102,991018449985","136,060677383787","163,483037024666","122,695451066368","54,0969558159076","109,026287708155","106,532456647036","49,0915031888505","189,55","109,804434968075","93,7422919669396","311,615890158617","199,565015616015","199,806106713259","277,370696540151","259,674425916101","256,893721643511","140,69056868208","332,676353500268","99,679991859976"
,"880,316656303481",472,"117,260083497972","95,0580507627706","38,5770426474608","146,300390217587","157,523357666071","94,7055778671309","107,61416635713","64,7438892006151","83,7666819016945","135,525179769752","40,4820980905619","76,6494942331366","46,3260782427925","85,3682499290432","99,8745623151653","143,438683446294","84,5135086574672","73,1668660722983","55,9298957185887","106,908621690832","82,9836209137944","78,0775952727421","110,76826480254","59,1556253167244","81,6227464714723","82,8337380910581","167,57916769833","179,422400731196","153,038469114657","187,74061742888","461,400000000004","212,699701300201","167,670871965942","182,869262280193"
,"718,461049072859",499,"95,8814990633312","107,882346875159","116,079007175984","137,580825483251","158,124953472507","84,1608862577357","75,9308683968329","123,91516911325","169,431553598948","122,007073137508","107,890882486875","141,638253286745","134,684494302265","72,8217373404923","80,8551816122683","168,564303149735","179,170486574655","246,85","179,9284021204","103,391317742603","189,585793143253","211,943157231955","182,940692366075","147,010329804429","80,1214528701173","458,105382445835","280,297537363744","226,165033802026","177,752508195217","261,087920471872","267,128693243447","131,004454626355","204,758459098005","165,636962600139"
,"1151,39132158628",500,"88,4","126,05","147,4","105,45","166,65","104,2","141,6","165,05","98,15","85,85","103,45","178,6","186,25","138,9","120,15","116,1","127,3","114,2","172,7","145,2","164,7","126,45","148,4","128,5",138,"147,55","295,05","227,35","452,649999999998","140,25","121,95","295,4","280,5","194,95"
,"1098,76749975097",472,"128,899999999999","90,1499999999997","150,150000000002","197,799999999999","281,950000000004","183,049999999999","175,349999999999","89,1499999999997","131,349999999999","128,450000000002","129,35","168,999999999999","129,5","133,599999999999","145,899999999999","139,349999999999","170,849999999999","184,499999999999","169,349999999999","321,100000000004","127,95","181,249999999999","170,499999999999","101,25","69,2999999999997","296,699999999999","303,450000000005","433,349999999998","209,899999999999","278,499999999999","372,700000000006","370,600000000006","180,849999999999","277,049999999999"
,"1109,68529217707",424,"133,749999999999","102,7","190,299999999999","97,5499999999996","231,249999999999","126,549999999999","90,8499999999996","127,350000000002","74,5999999999997","121,199999999999","271,75","73,9999999999997","153,549999999999","94,9999999999996","109,050000000001","154,350000000003","133,349999999999","144,999999999999","90,4499999999996","140,650000000003","170,999999999999","186,700000000003","133,949999999999","101,9","72,4999999999997","225,149999999999","318,549999999999","121,899999999999","289,100000000005","175,099999999999","243,150000000004","141,949999999999","174,549999999999","172,399999999999"
,"387,489529211865",354,"141,578326746074","138,557791338582","193,385919874723","95,8760893528667","143,506588197141","172,39175853501","91,1066090804881","142,368391553649","94,5710937873195","135,987647056551","94,1431029793015","139,338809159544","71,0781009606615","90,9636884971841","81,9874014411717","180,75","109,737788911104","121,751935712625","86,3942671222721","107,955094716068","133,835291649858","113,115705753993","106,308743932402","83,2279618104775","66,7108212019917","211,979041964793","129,021259890435","79,0791874295133","130,770688433438","452,299999999999","173,023825518194","141,361256590653","95,8667925875673","148,130874516641"
,"1188,46205761469",340,"165,900000000002","105,350000000001","196,35","124,250000000002","72,0499999999991","76,2500000000014","49,9000000000009","87,2500000000016","48,6500000000009","93,9499999999988","83,099999999999","115,099999999999","84,2999999999989","71,1999999999991","108,550000000001","45,3000000000008","61,3000000000011","77,999999999999","75,1500000000009","83,4500000000016","119,999999999999","115,150000000002","71,7499999999991","92,5999999999988","62,5999999999992","121,299999999998","165,749999999998","138,100000000003","173,500000000003","178,099999999998","209,050000000004","118,250000000001","314,249999999996","158,949999999998"
,"878,28721202637",500,"76,5027427446907","88,7587044816526","134,410048591899","174,596292631527","126,8058240033","136,032756523648","147,950000000001","126,957525908966","109,568383582251","154,594864769016","78,1256801313889","58,6458908714064","108,083727951726","87,4700579509911","180,25","105,301935063243","58,3890297120219","138,972029930536","118,697133201985","61,1184482811393","127,536555425731","94,3513579724944","96,4502122699818","166,5","73,4688503808933","158,652263258018","136,033359896035","405,350000000002","204,172163731745","143,170987984442","195,186305006143","98,7774257911989","111,635319943702","392,016058914849"
,"1168,94050838251",467,"102,850000000001","66,0000000000003","74,6000000000004","154,050000000001","129,250000000001","93,7500000000005","101,1","129,300000000001","55,6000000000003","147,500000000001","117,499999999998","76,9000000000004","95,2000000000005","104,249999999998","99,9500000000005","71,9500000000004","107,200000000001","97,5999999999981","36,5000000000002","90,3000000000004","125,499999999998","61,1500000000003","153,899999999997","74,9499999999985","51,9500000000003","174,700000000001","115,800000000001","157,900000000001","151,950000000001","85,0000000000004","109,850000000001","292,850000000001","379,35","188,699999999996"
