Name,rt,mz,S48,E0,E0,Pool,S0,S0,S0,E48,Pool,Pool,Blank,Pool,E0,S48,S0,S48,Pool,E0,S48,Blank,Pool,Blank,Pool,E48,E48,Pool,E48,E48,E0,S0,Blank,Pool
,"288,26",57,"146399,5","82212,5999999999","80101,6500000005","59589,0499999998","862,62828323839","512,499999999997","772,906942493351","1246,5298214979","1021,68964633036","93774,1000000004","1622,12845847111","1131,23082936688","1272,10033667617","707,521208704486","1811,2","813,659695210258","57439,7500000004","1066,1","1243,5","4811,42894076792","276867,05","1402,82662756425","750,903716714807","845,350000000005","1229,38231808703","53589,8000000003","1298,58565964034","1365,54982245997","1173,05579249437","953,910125811152","3875,09460074507","276169,049999999"
,"326,85",73,"92672,0500000001","232807,85","262433,949999999","68381,8500000003","45054,8499999999","32183,9793674153","23184,2672466796","219094,15","58471,3000000003","89392,0499999997","754,817670601523","57666,9000000002","127215,15","21949,7330120487","35177,6662928016","21925,2845384709","92438,6999999997","224892,550000001","30188,0377030478","11648,65","381108,299999999","1327,15","61005,3499999997","97077,8000000005","231276,199999999","83405,6000000005","179904,949999999",150599,"170550,850000001","45182,9143035824","14159,3000000001","345757,849999999"
,"645,35",428,"61,7416638681543","63,0123896178642","90,8898142634914","77,8943269178968","96,7414607765679","101,861701566772","117,052091745617","64,4591971014514","157,810817186523","75,7659781645933","157,492954701449","95,8939854179541","85,2513608428011","138,943684396633","126,251602532618","105,866722031017","157,907655549542","103,135964719748","189,052350798003","109,360287428909","135,101912877228","188,350000000001","83,0327953058848","211,351317730733","369,474346362524","131,768280851552","198,46784421856","138,718793564223","150,675417624575","270,570756403383","194,792735401659","169,548423621766"
,"281,69",73,"22108,0220186849","23751,8542817762","21607,3363928047","18985,2272166852","22121,2162074897","17243,7845142785","22109,10660178","21568,574610201","22056,2876128958","19359,5485538271","9038,54999999997","19293,2726988838","17304,9068099587","20276,028496153","20013,6891711473","23047,2958899986","21172,6811905806","20347,8121052185","21252,8981698441","14377,75","29132,9453981903","12876,7","24336,0839877765","18767,1368116785","21183,547432189","22972,463568634","19957,9040673204","20121,1071402661","22571,2731164731","29435,2699551712","16288,2499999999","33204,4451178319"
,"547,78",147,"90739,0204301712","48818,3686669317","68135,5341116492","77112,602788444","96884,8000279907","75056,0916896155","113120,965400122","44954,508057029","75552,9805240724","80031,4877137767","167,126988292716","66239,7790304561","18584,1116474716","53206,6235349983","80807,9029892457","69128,557482059","75397,4691306315","65472,5041495042","111880,649999999","602,557101730994","115498,849999999","788,516907239522","70829,3112084203","56083,343493194","82518,8832701882","70854,4517594636","67223,0803402277","36359,7085720751","47151,9895225941","227260,54857455","595,648096986801","93676,1499999998"
,"548,34",147,"84362,4499999996","36058,2842556219","45576,1400198806","57693,0152360248","83925,6684331413","62360,35","112563,7","29440,2084138579","46284,0138124399","62542,0225743602","102,772919199288","38565,5715412096","9970,7788026855","33665,4412093604","54472,9586698326","50506,8477933218","54216,9903992704","39026,5080753171","90267,8640272361","1478,42771792916","92664,0927327261","1333,80015335544","41865,6570368813","32098,0217401406","47129,438014948","50663,8515940498","37178,4701871569","22741,8007582251","28651,2929204543","183424,14562742","1613,19867831691","76227,9122919198"
,"360,82",488,"99,2724248733512","199,835059094573","148,491049880527","152,620555201551","280,874225269916","132,312307449654","288,553379469099","163,846409972981","145,211613541275","180,832739954947","292,996829655285","141,466288181752","175,454971777792","157,754385103753","180,265227340411","159,032075135772","249,827111908132","203,563175095679","193,933595092411","161,380288861842","216,420342981599","147,453357612463","119,794996263409","262,270393255277","398,295850381663","428,908371198544","676,100000000001","220,589725075021","308,181672196676","371,828966678438","305,752480323834","342,748108783008"
,"325,11",145,"10191,4","8231,89999999997","5721,85","6561,55","180,3871122988","151,344718571982","110,944989993721","541,289919522327","280,962026926836","16696,3","499,449999999999","156,534099208783","480,25047828643","201,425058086652","193,629676373586","200,055978757268","13290,4","537,384161618114","159,918146100004","4677,35000000001","154154,15","599,749999999999","178,556017550831","416,972106057145","718,608216323034","13117,2","696,019983368978","405,357160928665","627,223452342439","266,065852418038","7212,79999999998","145849,5"
,"448,3",414,"133,770265638093","172,572503933846","97,4409677590671","131,313335938114","141,625982805608","129,738009904501","131,073908516405","106,128134204439","100,202685935","155,956880564352","166,159452057548","235,337143763366","225,4","150,2304561233","111,945364590587","134,09658622163","132,056973461072","164,56546624281","106,652879006722","178,624157789736","107,83332126808","194,156621848151","101,167464227255","251,963221095281","450,696153859877","326,858073318957","272,630857745223","333,903483485427","378,738147901598","135,289293270132","239,371964823466","452,167753550002"
Aspartic acid 3TMS,"451,82",73,"121494,124729625","134147,579805121","164092,287734367","129797,346627144","116249,505620213","120280,230367954","120130,634165224","113249,350000001","140001,26734805","123409,060319061","281,608329848433","129741,834988451","81770,6199115428","156953,473310868","126498,850164495","156482,989114104","132415,659858568","146368,075767467","159330,365893689","550,662441600982","147992,941992108","228,12752535565","145389,370884143","108982,5","120826,8","120301,331575591","105219,65","93046,5999999999","107474,308031512","190881,843536438","525,648179802835","140605,51034221"
,"359,21",311,"128,894341205116","150,103315059396","93,3684516256688","109,115437169662","128,129720080664","79,1904506346987","154,200351019045","170,077309676052","117,967807373195","70,4271337011947","96,7518748749183","91,5111432597943","178,771292886192","68,6366919401969","131,880394648475","108,075585859034","107,086377887085","121,426178239325","156,90016262035","251,75","121,785870132475","102,802731187523","65,1572872137671","592,150000000001","244,063216687251","229,785601246735","203,139038011454","226,538575259021","150,481851449278","330,129984258932","268,188959613202","246,804811370987"
,"627,38",468,"235,071571679841","177,326693508475","169,314242835358","129,216744840588","196,822302874726","107,066267602321","156,650598648324","175,957658644985","198,165074506951","175,114248304298","173,621479790335","101,09819968608","227,507786138214","186,932955727036","212,59344101184","245,100000000001","144,40489115831","176,105719499663","224,961039807276","141,273510257323","174,128583394753","100,362926551828","139,394217884597","295,208897439348","195,555916196946","301,002910662764","471,375937759546","279,524543903794","380,677457138438","202,176675890084","313,160889077258","233,120560539118"
,"502,47",491,"149,38493194488","204,002556529301","140,905509237472","84,3475392455326","199,000000000001","185,701914349875","102,085360736277","148,698993796993","167,440567876301","184,578702009005","117,929375055187","111,859382802155","125,726128140675","184,36949162114","151,237764506723","190,787491878257","187,267140371678","168,736404133877","160,776657150194","111,23104083785","142,994411337624","120,113853165689","117,682210159232","250,910927093907","230,407795254643","216,160478875454","243,760493751275","251,194769216519","242,72907384197","304,719676752621","271,257116154552","228,871230170649"
,"223,46",490,"79,0324319425662","119,244894436097","47,2145208732044","65,5034832850563","31,1826865898581","61,6221216489605","88,9301588867632","94,0242667570308","62,6600725349703","73,7844272733474","71,5819837148443","70,2089097434887","44,1596726462311","78,2640097904065","97,4050722114269","81,8802702536708","88,0896538862823","70,8432357977223","84,7520064459707","82,819901516631","118,433620824907","63,60813812728","41,9639364549096","200,744121948318","175,976880508489","177,309753276266","507,557364979288","141,725222960633","158,233423685602","314,149999999999","148,744375698382","138,71806866794"
,"552,24",73,"131402,615939738","86150,6698483401","86201,9660561866","95126,6672627488","101083,80817125","120032,876834864","144995,492632053","90105,0319450336","88645,2594099151","102282,134798617","278,914268944168","34417,374980184","28624,4645216917","58909,9710157575","56343,9067214714","77163,5184691668","74854,7007686221","77444,4464965105","112241,333364198","21156,7000000001","112182,95126277","14775,65","57456,3247132607","53228,4579242138","69575,7907389746","69201,5732169093","71396,7912726145","64180,7097340494","57284,4312900732","147316,135846009","23401,5000000002","98734,5950945799"
,"351,8",478,120,"50,9606355066068","116,893376549461","112,939707435481","65,0384572460099","56,4092983300704","53,4642112571252","59,0756938131735","26,056448476505","100,214226157035","127,224760407042","57,2540589784219","72,834482598072","74,9931769602929","69,4463997335298","48,5075840604366","46,7524279393462","69,244925697677","96,0819908402554","53,5711725548147","101,549107395864","61,1868088561772","62,4108315388141","184,754972986923","144,726331706219","245,510349813756","56,7162574822483","218,320312365877","162,011900966842","119,333048709401","123,441962463373","120,854416304417"
Valina 2TMS,"264,37",73,"68982,9500000001","52957,05","64339,3500000001","52430,15","85655,9999999999","71637,4499999999","68706,2499999999","55648,9499999999","56545,7499999997","54275,3","64330,1500000003","47919,6500000002","95076,5499999997","74033,0000000003","61715,1499999998","63702,8499999998","60207,8499999999","65406,2499999997","85762,4000000005","80461,6500000001","83558,2","82478,6999999999","57640,1499999997","32991,7000000001","54684,8499999999","58876,7500000003","49344,7","44652,25","36771,6000000001","105713,6","99507,6500000003","76248,3500000003"
,"247,94",354,"103,05714992107","221,02420442179","203,481528221769","138,632040247874","151,498166279643","252,387328658142","255,307811669532","177,425901282992","97,3251222420176","194,871727255474","146,319690980646","191,554979639455","109,959910677982","156,754089524129","180,941594560249","108,793031725705","197,11475141335","261,595187228891","162,503327932094","161,031147152649","110,410750640292","164,974646591408","149,835571414149","327,906229022101","263,931839925977","197,077499514664","313,787703751097","557,893915780517","257,65393715714","408,71814285425","585,199850835363","385,737631692451"
,"619,46",73,"64621,3072422914","45640,5012098338","75164,1500000008","34077,3413223951","50718,7262916839","43698,5746058195","53883,0512482502","93466,75","31051,5169757622","40987,76018934","355,812244429529","25670,8830050386","30063,0698219684","48892,8284812229","44093,4077823983","58278,0530410631","39399,4435201299","60055,0866059503","51801,902190065","3906,57697464805","71898,5826039646","1964,47010963698","35570,6778590203","26932,6262995653","109553,85","31831,886932932","74971,9","86663,9499999996","40907,1500000001","74156,4359949278","6152,73253282018","44176,5657069824"
,"489,01",400,"66,2807017659045","174,906213694433","131,980686479962","114,849156757074","147,959741240469","94,2834280614136","123,862637191779","124,775630578257","188,474214325804","166,43776380948","76,7839417609024","129,036481352722","106,066870018275","51,6045776553908","80,9742290640916","83,5498175049304","94,716412559705","108,398536676337","139,845849990915","106,772625072557","163,75","59,6348488877989","86,2111388872866","234,901883222279","197,356000955052","147,972058915632","191,521786661824","252,399999999999","783,3","173,038076886206","228,198783036968","201,208529744757"
,571,347,"2635,15000000002","1757,90719749676","2792,2","2574,2","2422,34999999999","3199,35000000004","1804,65000000001","6189,70000000007","3163,64999999999","2373,59999999999","130,041072784332","2854,55000000003","2340,55","3183,20000000001","2739,95","3841,54999999999","2539,80000000001","5260,75","2016,49999999999","82,4321291407357","3136,84999999999","50,5124452009137","2931,75000000001","3692,15000000001","8556,34999999995","3321,25","5802,79999999993","7225,35000000002","1994,55","3965,55","164,651569492414","3240,30000000003"
,"254,28",486,"126,3216803965","121,992706185561","140,769418836886","56,4128492737696","142,940780275891","102,900848658481","179,873245966725","115,248799985412","63,6538194055483","158,395584804179","142,217320898868","66,2697514778164","70,5597777911871","47,9069011810192","173,922136895294","110,474200789026","86,9043536654122","104,301056575566","220,35","110,78194792684","95,3431661553882","121,223077836099","95,7498082888463","309,068612157905","244,760971201448","298,391362388658","150,883244328541","195,449992329648","150,793248953579","204,260538289583","203,073745920488","176,321282007965"
,"290,94",131,"20274,5066962509","11133,3351482862","10880,3209098078","8308,46084152168","97,1620777535161","230,456410215415","284,717233221086","808,949999999999","404,32870905664","12347,4617187408","231,259243596121","530,380960788358","200,253953182837","946,767671753724","114,8816201919","938,286200741221","8427,2126342848","454,207741062984","984,7526177708","390,486365533764","41258,7274375405","117,277694812215","435,690061833014","813,686166301511","949,823511852469","8195,17442817543","1483,8","1000,64999999999","80,4626562715919","280,186737915066","343,478901729789","44467,7479244172"
FAME C09,"316,86",74,"29975,7","30120,4","29906,7000000001","28799,7","30407,9","26940,75","30177,4","30299,8999999999","32189,3000000001","27171,9","28091,9000000001","28655,2999999998","29229,05","28292,15","28170,4500000001","30860,9","28540,0500000001","31183,5000000001","31123,4999999999","33710,5499999999","32561,8999999998","36306,2499999999","34840,8000000001","28933,2000000001","29919,6999999998","30472,55","29301,6","27689,5499999998","29220,35","39855,85","38153,2500000002","36081,5500000001"
,"687,25",500,"89,147794726491","74,951662961015","93,8039380699394","69,6277419566895","117,493919605918","153,37319859144","122,950496266375","69,1783897647965","100,27781790288","121,251969729978","98,0449866553447","108,145390057671","94,6473475505865","113,366508687321","125,857351521876","81,2753854286078","89,8100423876873","33,149963537148","87,916183426267","93,9523460105239","73,6144889233374","85,8613171511651","154,299999999999","223,9457830676","264,658526631772","122,086295337566","136,510042595311","457,899999999998","168,635313201554","215,181765888656","187,422208451797","62,9591241481314"
FAME C10,"376,42",74,"25821,8499999999","26170,1999999999","26040,75","24928,25","24854,0999999999","22564,5499999999","25779,5","26589,45","27129,35","23377,7499999999","23558,0999999999","24070,55","24580,95","24206,65","23236,0499999999","26932,4999999999","24771,85","26426,95","25775,95","28734,5","28651,0500000001","30256,7000000001","29582,65","25065,35","26737,85","25868,4","25338,85","24984,35","25888,1000000002","34151,7000000001","32991,6500000001","30915,5999999999"
,"942,08",73,"8549,54329204711","40064,3999999999","37430,1","23410,9525709094","3436,11852377123","5064,98258901262","7785,68648974812","25712,6500000002","25673,3033199244","23322,4676478886","122,472507584129","17858,3007604943","24535,2500000002","6795,01686709273","4492,91754908744","4599,514046688","21301,4310213462","42907,5499999997","8037,11729613354","433,972477150665","25251,2576211146","215,30628536622","18601,0140044491","28384,7500000001","23228,4137493753","18465,9871920347","21947,8999999998","20181,7067190662","25991,1999999998","7944,55356238274","544,364061908066","23085,5117069886"
,"570,42",345,"14872,3","6210,90000000006",11878,"11904,6000000001","12359,6","18135,6000000001","9260,04999999991","29579,4000000002","12715,95","11220,7999999999","94,9751388849487","10862,6","8259,75","10862,4000000001","11442,7500000001","16680,8499999998","11899,5499999999","23707,6500000002","6924,50000000006","67,7542081508358","14860,45","52,594114028837","11596,4499999999","15160,1500000001","34440,5999999997","13040,5500000001","23295,0999999998","30571,4000000002","7296,95000000005","16024,6500000001","171,37651986282","14695,3999999999"
FAME C12,"481,89",74,"20744,05","20887,5","21289,2999999999","19650,0000000001","19831,7500000001","17876,8000000001","21077,4499999999","20919,2499999999","21730,8","19231,3","18709,8499999999","20073,05","19834,2499999999","20037,4499999999","19109,5","22504,1","20814,8000000001","21956,3499999999","20842,5500000001","23417,3500000001","24065,2999999999","24093,0000000001","23958,8","20624,65","22185,4999999999","21676,3","21831,2999999999","20363,6000000001","21546,45","27277,7999999998",27105,"24180,45"
,"181,98",198,"26,4579996291241",0,0,"239,229778008709","98,2460782295257","77,1818632678686","142,337200460947",0,0,"98,4",0,0,"82,3278542620011",0,"172,571521128771","22,8941178406245","142,533335311931","46,5649421389376","132,6",0,0,0,"311,85",0,0,0,0,0,0,0,0,"213,326440731578"
,"523,66",73,"12443,4926280903","7569,03172706304","7724,35585583757","10511,6297747462","17372,9204492739","15689,8066040858","18735,4355182624","23617,7301480095","11114,8066639482","10271,0461777933","117,562300424631","10115,8702740001","8515,29101091646","14030,1376939343","13817,3172786085","10274,6651311519","12098,0140234538","14950,3177125287","19324,1779726395","204,212577817668","12063,5159175448","288,973777286608","10892,8073246849","13677,5776689165","26215,1886044415","8403,00641517327","30452,1999999999","31981,3499999999","7996,67593915875","24847,0433599091","274,510119471152","12147,2971684759"
,"299,07",420,"122,876878155759","65,7474144584187","247,288658863769","155,632280818635","203,066776448178","148,874418405801","111,693832919607","216,386255711576","188,320315819851","184,828458677866","173,372177642617","146,034906754837","104,048136299112","210,162862694003","119,582825808756","169,76613962462","117,719348227191","190,878979778982","143,622542780652","105,267219969657","182,988422104059","110,218284166699","149,281000751754","262,635288716171","401,584068333346","266,608959491313","192,229733413141","595,250000000001","302,197064106979","264,830025278362","297,403255330574","379,660631372119"
,"299,53",398,"114,332133022183","65,4197006542179","97,4508223167092","70,6118919900831","126,070100959244","77,5632290131618","91,228046438037","98,1655455481721","48,5879337264939","84,0097331653331","129,579769722449","112,871395116671","69,1917213144619","49,9024630338247","105,846842552246","82,3754088636711","71,7191855612899","93,5448805849113","41,2812104757172","69,0987661313676","89,9997214291081","74,4615639947204","54,8806906018507","117,7447698629","181,98046579344","111,494084926528","183,195770978455","493,6","222,95299631212","202,551779666918","150,198083315605","271,4"
,"298,86",422,"125,42785190907","93,353538877703","112,653056096819","36,447652535805","137,729379128267","52,3215843851928","72,9306775035415","82,5980896086531","110,982422089193","85,7095862090568","79,6892747406594","62,2507627136194","126,853822163342","103,676176899795","129,231111797927","143,852354375108","92,6660125579334","77,1342683858452","109,88395026529","70,8208272833057","112,963101417446","128,548812839448","68,9832861198389","154,888745810494","150,661838870772","73,7821490996079","188,879552447513","504,800000000001","125,601285813543","202,020110594109","130,125651949113","208,79505097011"
Isoleucine 2TMS,"312,93",158,"10559,2000000001","8281,80000000004","8935,74999999999","8045,49999999999","16308,2499999999","13704,3","11566,5000000001","3821,35000000002",10869,"7675,34999999997","67,6500347472979","8325,04999999997","8613,90000000003","14756,1","10642,95","10300,5","9085,64999999997","16506,4500000001","15476,7499999999","104,032761370485","10199,7","96,8","10405,45","4503,14999999999","6895,55000000003","11833,05","5789,24999999998","4620,29999999997","6005,34999999999","24944,25","139,169108444674","13644,5"
,"873,64",426,"158,385200435518","168,087567633602","123,911968266666","121,633173785341","80,3114141801357","83,0835328086333","56,5800438794097","101,168208534383","79,9877880630455","131,731783197392","185,718649114273","99,9456583398377","154,258452753966","205,7","72,6093466066548","104,581029575043","92,6253899390801","118,086313225512","112,333584135326","141,023264746379","138,332239640397","95,0291648966439","106,225787656416","165,134007499879","377,23000829171","241,615033716417","138,540614239716","280,421075572541","253,802295045629","194,718939161271","203,995708303375","271,765684411518"
,"761,52",73,"31606,3899616728","23390,1097034567","27440,9675837647","29086,7981205707","18284,2543294462","19474,7979558507","24784,9097128888","39817,35","27251,449835147","27868,4840113031","5677,03540517538","26189,532928825","22328,3999999999","24538,9356646844","22867,6189701891","25298,3773231507","30515,4037225484","29756,73113593","29299,9042653219","5769,90496631608","40390,9000000001","5966,75237954921","29700,3884541307","35858,45","44137,0999999999","29892,5096054239","48825,7000000003","39296,4500000005","24834,5","32428,6831701996","10855,8484009966","33869,1402318161"
,"760,21",75,"12507,65","10000,4000000001","11041,0999999999","12457,5","7280,55000000006","9539,70000000003","9609,55000000003","11263,4000000001","10094,7999999999","13153,7999999999","5429,39999999998","12869,8","9702,74999999997","9506,85000000003","10951,3000000001","9367,55000000008","13677,85",13869,"9491,55","5834,15000000004","19531,1500000002","5359,55","15445,75","12166,7","14832,4","13909,55","13667,8","13326,9","11187,7","11331,95","8922,94999999997","16536,9"
,"759,83",117,"8044,30000000002","6924,89999999993","7068,34999999996","7681,29999999993","4982,10000000005","5424,40000000005","6149,94999999996","6820,95000000002","7528,04999999995","8532,34999999995","4686,4","9215,24999999989","7553,5","6183,39999999998","6771,25000000004","6436,59999999996","9987,49999999994","10114,2000000001","6100,75000000002","4410,64999999999","14486,95","4568,44999999996","10737,15","8780,80000000006","10715,8999999999","11633,15","9425,79999999994","9908,05","10096,45","9161,80000000009","8347,90000000005","13719,65"
,"508,11",244,"525,350000000001","357,15","491,299999999998","410,149999999999","615,399999999998","376,850000000001","622,200000000003","399,400000000001","189,311273610891","393,849999999999","81,3648314656536","87,6223280128848","55,9715638859156","102,729579039164","161,676436596863","236,348986971605","194,864113546469","55,4131288655855","592,100000000003","102,590141270724","677,700000000002","39,2317200099171","136,820700134718","169,320084804087","199,594898039164","147,949004552224","309,049999999999","186,792681375011","240,465126268999","964,350000000005","127,813198290966","456,699999999997"
,"274,34",86,"16100,5499999999","16266,35","16449,35","15882,7000000001","18276,8499999999","17336,1","17190,4500000001","17681,2999999999","19152,5499999999","15119,2999999999","165,958791499103","15908,5000000001","1858,52368037455","18255,1","18265,0500000001","18178,8499999999","16643,2999999999","18723,6","19433,4","77,438165460313","19190,8499999999","81,7801947080016","18967,8500000001","17889,2999999999","19028,3999999999","19031,5000000001","17943,55","17194,6","19130,7","23074,35","159,287314168641","23195,35"
,"1016,74",217,"4246,33161093992","9542,79999999997","12983,5999999999","9130,00000000009","12788,65","7215,05","9003,54999999989","7108,05","10151,7","10013,55","94,4647130921629","7624,20000000002","6280,70000000002","2765,63497051834","8391,95000000005","4251,47127239813","11267,9500000001","15417,3499999999","4016,93497571946","155,100000000001","10434,25","106,760457858572","9147,69999999997","1954,01616661205","3698,03392128016","10499,5","3402,81182656877","1743,37501103484","5379,00000000005","28158,3499999999","1047,75000000001","12199,6"
,"190,24",140,"5610,69999999998",17436,"7519,10000000001","4635,54999999999","6179,7","7601,14999999999","6078,85000000001",5632,"1390,4","5566,8","110,80037128554","830,550000000001","872,949999999999","1903,05","2888,25","2794,5","4858,05000000001","2732,95","6061,99999999999","89,2526211627735","10937,9","98,1972450659264","970,750000000002","1747,45","2567,94999999999","5780,35","3060,5","4509,85","2111,75","6319,40000000002","207,553420932286","13188,85"
,"637,11",344,"224,534652215932","149,613738591414","172,744858017005","176,097224264774","167,822633386368","251,63421347515","156,62834075677","331,511161865745","159,505836031465","172,920168543223","194,759365853591","203,945367237326","210,737834794181","132,946674550751","161,940036757974","180,32798425999","161,802741656133","172,333782586451","220,682574952574","198,893923759417","279,549999999999","149,906372056567","212,337976705644","368,063815788252","598,070582589805","302,679002341145","304,376766102011","192,230227349474","309,909105372339","370,107174125497","158,372961166221","259,975499251488"
,"431,79",276,"178,509448703553","159,026480656559","169,539737190871","199,835659925416","217,491066448834","184,124179035246","85,463171698693","137,793896060301","68,3724806824701","76,3912922826622","168,130682881002","198,135140404087","159,343599665362","97,7732419396604","132,476302241991","154,189818367461","154,862647051215","79,1907775581393","312,785555376879","188,54633605394","136,425768038091","164,426600054709","169,112778311893","203,439818566201","222,576603321136","183,017574260975","472,594933231767","396,965841315943","286,353115254371","198,89006542761","183,623637336559","440,024741069065"
,"410,42",141,"1777,15000000001","1317,35","2025,8","5159,59999999997","5097,44999999997",2506,"6368,05000000001","1699,65000000001","6141,90000000002","5195,15","77,1335943709408","2884,49999999999","393,649999999998","4417,29999999999","4577,50000000001","4961,55000000002","4620,64999999999","2465,3","6257,60000000003","238,25","4783,45000000003","100,508952577593","4250,74999999997","2457,6","2488,95","5970,20000000004","3600,1","1675,9","3051,84999999999","17510,3999999999","609,950000000001","7521,2"
,"622,12",191,"2269,65000000001","1743,25000000001","2943,79999999997","823,5","1565,75","1810,05000000001","998,949999999991","4435,29999999996","937,049999999991","941,100000000006","95,0470563031607","1166,00000000001","1558,95","806,146288065724","1182,1","558,583504427053","1485,55000000001","3199,09999999997","996,405127847013","284,05","1892,30000000001","55,084143496919","733,433418634838","1361,59999999999","11834,05",1215,"4403,55","3125,74999999997","1890,74999999998","1309,08212309961","311,103887918701","1680,65000000001"
,"318,95",174,"2602,79999999999","6156,1","7350,20000000004","4180,94999999999","6845,35000000004","7675,50000000005","6020,24999999998","3263,99999999999","5166,09999999998","4285,20000000002","73,4855311342134","4254,04999999999","5531,94999999998","5484,99999999998","6098,79999999998","4542,10000000003","4813,19999999999","7249,64999999999","6352,34999999998","88,9692170330085","5520,14999999998","85,1053389929833","4839,95000000002","3168,44999999999","4012,89999999999","5730,05","3950,84999999999","2392,4","4368,64999999999","10582,0500000001","177,802844803581","6762,95000000004"
FAME C18,"736,69",74,"7994,3","7774,25000000002","7727,75","7338,2","6657,20000000006","6540,1","7916,09999999992","7375,45","7797,84999999995","7259,45","6023,54999999998","6767,34999999994","6795,20000000006","7335,89999999998","7034,25","8002,99999999997","7735,65","8024,49999999995","8223,85000000005","7721,29999999998","9471,64999999991","7525,89999999998","8491,6","7691,15000000003","8559,94999999997",8365,"8330,7","8439,25000000008","7659,00000000007","9576,30000000006","9105,85000000011","9500,65"
,"285,13",117,"6498,29196281827","3659,7","3550,8","4795,67875833427","4201,14999999998","2641,75114052328","4877,85","5988,57014871386","4038,2514680161","4566,02402855136","205,508152407102","3699,26813836461","1853,9","6463,00010174083","2556,5","6181,08358927078","4529,49422532552","2348,75","6912,70728838532","250,01085886385","9714,67310250195","356,249999999998","4305,56487502371","4802,25333758575","6424,92934521965","6332,34670519897","7570,118250445","7011,73402111544","3773,30000000001","7675,49999999999","434,700000000002","11577,2157753081"
,420,117,"2270,5","394,793994113233","582,840154523968","1845,7","1001,50741883384","1707,3","710,521744534759","5949,45000000002","2099,7","1806,05","100,327194719574","1792,05000000001","268,67126898717","4696,35000000001","618,439492323058","4395,34999999999","1912,05","428,620837171675","3842,54999999999","127,534123910371","2220,05","69,0739444820293","1932,94999999999","4186,85","5700,35","1838,45","8321,34999999997","4302,70000000001","486,014903271011","1084,42397601094","190,650333701343","2318,4"
,"954,62",146,"176,286367806619","109,515565973943","97,5538278747236","93,9432180508034","140,683284028134","113,211834304198","64,1266280096034","179,55","81,160439754602","102,754838072797","186,527853954339","136,949160375175","127,725813052612","97,2415326620334","111,044089043532","89,2591933950667","125,50168887974","125,061736297455","47,3992530472205","132,807238464922","95,497182520492","76,3647411873272","101,270456824498","329,489201568422","117,203940213257","221,007909811322","355,973263237772","223,173972693463","335,366522681887","178,22376295345","203,205695244562","246,923930458948"
,"277,01",174,"3879,4","4167,95000000002","4825,80000000002","4262,35000000001","5744,8","5782,80000000003","3617,24999999999","4679,50000000001","5501,50000000001","4248,95000000002","113,249834503184","4344,95","2604,49999999999","5490,29999999996","6103,35000000002","5556,80000000002","4775,00000000003","6810,25000000001","5905,49999999997","113,146453568378","5403,35000000002","46,6048715698096","4397,95000000003","5003,64999999998","4884,2","5140,55000000001","4219,55000000002","4367,09999999997","6853,1","8192,35000000005","112,74457957005","6051,65000000001"
Putrescine 4TMS,"511,27",174,"1417,74999999999","937,850000000003","1735,75","2412,44999999999","3644,34999999998","4460,15000000001","3235,29999999999","2019,75","3062,9","2367,65","107,416132328317","2583,2","1718,20000000001","4010,75","2430,45000000001","4779,25000000001","2740,45","2288,44999999999","6498,20000000002","30,5988050439331","3074,59999999999","141,434287169529","2792,5","1504,45","2164,75","3412,74999999997","2445,50000000001",1935,"2005,15","7057,90000000003","144,562471137631","3675,55"
,"807,63",74,"6119,44999999996","6319,79999999992","5969,29999999996","5383,05","5332,69999999998","6203,40000000004","7634,85","5646,85000000004","6385,54999999994","6256,60000000008","3856,74999999996","5053,9","3611,45","5736,30000000006","4910,89999999995","6342,50000000002","5410,44999999995","6194,64999999996","6139,45000000006","4813,10000000005","6606,84999999996","4704,49999999999","5838,55","6249,34999999992","6621,49999999996","6398,09999999996","6147,25000000004","6012,9","5892,9","7112,54999999991","5459,49999999998","6619,54999999993"
,"670,18",264,"280,454094030483","268,300000000001","354,349999999997","328,900000000001","387,900000000005","308,900000000001","225,350000000001","331,700000000004","236,499999999999","205,699999999999","93,1698924963539",288,"282,850000000001","174,850000000001","260,200000000001","298,75","271,849999999999","370,390280542488","275,549999999998","109,226544684172","276,500000000001","72,6249908210726","279,000000000001","480,399999999998","656,2","378,450000000003","709,199999999998","6366,19999999998","469,299999999999","508,549999999998","57,6012656893873","299,649999999998"
,"389,24",174,"4869,14999999998","3935,1","4299,95000000001","4446,00000000001","4661,55","4216,35000000001","4653,35","4698,34999999998","5392,54999999999","4543,2","156,938091930375","4397,05000000001","1060,45","5410,35","4373,15","4128,1","5144,25","5003,15","4466,79999999999","180,6548949794","5733,99999999998","121,210121525014","4958,7","4094,8","5902,30000000001","6216,8","5207,14999999998","4465,24999999998","5604,99999999999","7536,50000000002","250,195067143792","7266,85"
,"665,14",184,"3013,3","3600,25",3243,"316,941628351975","476,699999999997","343,600000000005","290,959701087684","1631,50000000001","201,249999999999","229,550000000001","92,7117941845422","42,2857833331708","257,797327186479","155,534894645351","146,497364509443","112,187764097828","182,578038337703","825,399999999997","327,249999999998","88,5252600674944","381,996231837383","95,0297443410976","92,01777283805","254,977886470414","690,300000000006","252,127634222673","717,699999999995","1193,74999999999","568,199999999996","437,026459295234","197,427144731921","354,004232242673"
