"Name","rt","mz","S48","E0","E0.1","Pool","S0","S0.1","S0.2","E48","Pool.1","Pool.2","Blank","Pool.3","E0.2","S48.1","S0.3","S48.2","Pool.4","E0.3","S48.3","Blank.1","Pool.5","Blank.2","Pool.6","E48.1","E48.2","Pool.7","E48.3","E48.4","E0.4","S0.4","Blank.3","Pool.8"
"",1061.49,268,7.20138068572159,6.36205657420918,6.14941089235577,6.63542569880354,7.68349072175829,6.6453248837676,7.25647779234197,7.35527087084529,7.18534321123149,6.71825564813384,6.80228125740423,7.10750479625182,6.14314518777905,6.88997476535484,6.9164344159425,6.03283021267423,7.29988003067822,6.69191780506994,5.48991352648696,6.83432612709414,6.7903362150506,5.96641478742163,6.37106338315436,6.04025918871956,7.62373750950412,5.90327001313293,6.22336892177655,6.71770392085302,6.96755806937495,5.95057586914346,6.5015374451672,6.43058310999632
"",749.35,500,7.21178126076331,6.71003206788996,7.20393975138121,7.77191836132861,7.34848403571597,6.8980083661011,6.74194515836582,7.78204900440668,8.29613440079019,7.35298663424976,7.97976112252262,7.3293060725841,7.5251445537989,7.08983995507527,6.88266257346397,7.22104802486948,7.00625697275156,7.3828608584626,7.3774603380158,7.46914585801537,7.55918811083715,7.63875538735453,6.96013575007576,7.70309651216305,7.62659177884394,8.49542447560216,7.04959722149711,7.71111133090883,6.97284467945483,6.87799901331297,5.63368345468704,6.10747568317652
"",803.6,494,6.73368320426309,6.39376554252989,7.06078252241564,7.20351261198167,6.80229973269504,6.90343595511484,5.62511816851512,6.22302932820401,7.22559328893213,6.42625509159712,6.40704762939502,6.64966899748676,6.8934123625755,6.79346937096964,6.66396393776121,6.3377266342956,7.19889288650746,7.41335385902337,6.3071287453631,7.09789275959199,6.65098933165107,6.01208826841932,6.94345885664956,7.25815959051367,5.92958046235818,5.98419804557888,6.94369696113753,6.80603319051689,6.1418281932521,6.24167693134849,6.95113742244022,5.74854662385086
"",946.58,482,6.97307277506127,5.06242234319775,6.97759114675104,6.83398344651911,6.90081019771171,6.73735809086343,7.04611455806113,6.79850672583804,6.52273365868213,6.8858420272681,7.2237158712841,7.54002736865199,7.59074476389993,7.28208926682141,7.86314197033272,6.61304845537614,7.2112842713424,7.18599009716338,6.55527266225034,5.61549127149994,6.88739199951281,7.6852817316946,7.60284694215352,7.10441802703395,6.82969643576805,8.03567891911375,6.58007248850863,6.86834336694461,6.4407838466291,6.61585897423912,6.84300268566118,7.16438830486359
"",600.12,401,7.03750723988451,6.87622137878539,7.63934587473394,7.02110902738796,6.92137302049757,6.55526749168176,6.90404418516762,6.48113686832273,6.19450437764348,7.06568243876314,6.32544565555749,7.41238642728231,6.90396995962224,6.66227485842209,6.75905583010316,7.27599574677801,6.82309305900857,6.72176423935012,6.28681283862715,7.45258578834184,5.21158292098184,6.31423740800309,6.94582252111224,7.32019188355183,7.81919135599645,6.27321603319687,7.60350409765273,7.0601156019929,6.77199027285892,7.26038739190038,7.37870638880919,6.3416479149649
"",1100.02,499,6.68815051637792,6.64684573734968,5.45392476930043,5.0681799226775,7.17723320110792,6.40104479727615,5.11792216620764,6.93887319324621,6.73199070434918,6.35437866616612,5.44055211710871,5.94979148206226,6.60980707311526,6.35064421019339,6.92633545587105,6.66036701531832,5.97190499928393,7.39606382841484,6.69949606259538,6.35088730512427,6.8905637641839,7.78682076616379,6.62972427988056,5.94407896395485,6.39430441917802,7.05868913462227,6.86517678758563,7.24570909832436,6.59387738940486,7.78684971872366,6.09103265433594,6.10044805109945
"",1086.13,421,7.005840954804,5.60380207400492,7.5337143491875,7.41354275361406,5.99135223118918,7.23342702159344,5.9647151466006,6.95451237723803,6.83772384243589,6.66450331336387,7.10325662245804,6.56755000722052,6.91502804927905,6.92667668943323,6.15941748911403,6.73284047946432,6.87530435187878,7.02867161987093,7.22096040736861,6.78957842899876,7.58943262754997,6.08753375141165,6.6778270068632,8.17570957002318,5.52346307293587,7.13486159745868,6.76949202925495,6.80335859240846,6.23443932415491,6.86276675663171,7.32612153186109,6.74631567652347
"",870.36,442,6.45931398876052,6.37472650603909,6.60454972596409,7.4409213281587,7.21134989365083,6.38231028374118,6.72721441290864,6.97018022759709,6.8815687425521,6.68209040747551,7.6516165723176,7.31059306339298,7.5009794648452,6.23413124540535,7.24214588422962,7.44944423766322,6.14771370158273,7.45580670174032,7.1047337472721,7.16210485086347,7.8432485275806,7.87336437140455,7.63074840804375,4.45120353802298,6.89003260792873,7.14045975824521,6.55388332886426,6.8597612575497,7.02011464535927,5.84874325464226,7.50438780485161,7.98409575206027
"",972.15,378,8.45402525677492,7.63554228956271,7.70040888109356,7.86454167927796,8.41908396316973,8.78888955140185,8.29600408347195,8.31099882657725,8.16799244891146,8.44371529458622,8.74359361267635,8.1980772350336,7.8332017407998,7.03481000579319,8.38044563783663,8.53494933078384,8.4726361007043,7.83252513147401,7.95582442780496,8.1491362791865,8.22604573016416,7.84754801778029,7.97548520075798,7.76115437843026,7.68324697680427,7.32597945490745,8.90321869420085,7.87751412076426,8.67831761364366,8.98385626748177,8.48240813029487,7.74246119456201
"",793.57,274,7.00329590863252,7.38382965034314,6.11699887214667,7.13577477777342,7.20856829290986,7.02581395865265,6.34242597232331,6.11541852621175,7.02846055783711,6.81277020803899,7.49384221291724,5.8454085290942,6.93672747275626,6.65135954763844,6.69592452819314,6.65048125985567,6.4717081146612,5.89203425747249,6.72828643254645,6.28389430063339,6.64607667737411,6.48965607492961,5.05955809232569,6.49308071054493,6.96600929294101,7.82285966594769,7.46356163549812,7.91967718436241,7.32909272239571,6.54656875322395,6.92599703590463,7.14704057697497
"",480.28,282,7.18515572938048,8.06676025165656,7.65690522956165,8.12632440669822,7.56348922094291,7.52261826832749,8.00070940927865,7.72260782805323,7.39970231562334,7.84992634316366,7.33099904064984,7.06066282921929,8.04563442395082,7.55615451875305,6.86404066559524,7.88783832652778,7.41046485031337,6.69521640712269,7.74226384873314,7.46622394779382,7.59633397341804,7.95851575452386,7.593845727256,7.36760283740416,8.00169686837703,7.22943372532424,7.02417019864433,7.58968863635224,7.39790203806442,7.98922225653645,7.67425738185801,7.14051253321344
"",936,266,7.35589328823745,7.10554335036606,6.66573642239298,7.75431367782757,6.89563654992303,6.93367877842265,7.84620555730768,7.06310855306989,7.72948106420644,7.1074714943063,7.19484552226359,7.9064529055272,7.86439022526328,7.78343805442001,7.48504840384603,7.71180046988335,7.10772776643311,7.22453541423627,7.24515160686157,6.20555659794056,7.42643081653504,6.0643324476889,6.96759990022658,6.7698377934214,6.76480225912963,7.40733001471434,8.02739167448559,7.97995099280161,7.33638378327674,7.53920906777663,6.9730742607966,7.59755868936715
"",780.3,450,7.1703450541719,6.96985612485461,8.09298679423528,6.95592333419559,6.67172020368661,7.61767151594474,7.40677257673219,6.05807869330071,7.36760764456339,7.90078464858132,7.11576460651621,7.59952127818285,7.07187037790494,7.07426618921567,7.25410252284036,7.51536474580256,7.14256153061383,7.62850543096513,6.93298192198586,7.2958393565375,7.20401558283134,7.99322558118922,7.07668388417022,7.76569989207366,7.09092179966854,6.96961157954637,7.24548507639112,6.73115268687236,7.77030126911902,7.38057009193923,6.69228658131572,8.26473044260408
"",1115.22,402,7.27214777588706,7.36552571315857,7.74754732299316,8.07325973781596,7.88604671688845,8.1713436061288,7.14600181833064,7.53559336709454,7.26951627432218,7.19344779030016,7.59549389006957,7.74492498616866,7.40243072517173,7.47247458142045,7.31206677530673,7.29445705532869,6.9066049955711,8.22978017357101,7.03904843517009,8.14503624622654,7.87882211629054,7.53666429761902,7.21750689290679,8.43775396389177,8.17161744917149,7.74093685996508,7.10004263328431,7.72767748484526,7.7897226944885,7.86716221788952,7.99094192404137,7.09974876845872
"",704.4,430,6.59317768418558,6.98213372309554,6.62481115274761,6.77628326022219,6.12730100100195,7.05453000193911,6.70981236664342,6.56291100070179,6.96913798036753,6.89007152779545,5.87233096221153,7.64374546441349,6.46534656566075,7.04513413200417,6.08559614178145,6.32826613901523,7.07196149445264,7.20431649715144,7.32915838285517,6.30678957958955,8.45263202858744,6.21025335209667,6.35093374999092,6.94463919201107,7.26594337961156,6.44715263021634,7.05756980270332,6.40396625476663,7.29769203887435,6.30394841880401,8.28056526048969,6.98096319456335
"",459.07,368,7.82936237191103,6.93113886256961,6.1654250670558,7.01522258785511,6.69884291211391,6.5231839423083,6.46925183036682,6.18115103880083,7.19246326246242,7.03251180793932,6.24303825870558,7.34035823136883,7.12926758077491,6.65146521369349,6.49940595633661,6.87114099925425,6.67655754129982,6.76428540298111,6.29275927533251,7.42204893355852,7.67997069733372,6.34414704530938,6.74127663243607,7.40002853075183,6.26134221801077,6.7439698953585,6.95139754043496,7.12606126160132,7.32532396012681,8.00955489133136,6.18618123507144,6.63708292307577
"",966.63,382,7.79438759491321,7.4467661262971,7.57587812929997,7.73586030511603,7.44120264258105,7.7485495559559,7.98176592526538,7.56573274712869,7.55920103669996,7.72360182707605,7.58637708450883,8.28790384461326,8.00506649930106,8.00202858279788,7.03388942637473,7.89229989147744,8.13287563991518,7.90654317936694,7.51259062367232,6.85331201736297,7.62531011565863,7.64870467699131,7.73479111733745,7.83059909735543,7.34245954884146,7.55479211913099,7.91965567578768,7.77920574628128,8.41133469153958,7.60661585049524,7.94881241423017,8.87399084718928
"",1163.64,406,8.26221478421294,7.17626521867672,6.32471512908265,6.96462424306987,7.25969123052126,6.97284038403813,6.92088954332681,7.28719210067565,7.40472443271852,7.43794359118024,8.42331006502589,7.31917133694557,7.85738289919508,7.76167186642386,7.73797310514629,7.86940294002101,7.69926455147293,7.73268442429289,8.08352558815805,7.74598272145556,7.58803635485783,7.57302917130885,7.48830173602075,7.39357044398166,7.63736474912943,7.88819923774951,7.36598941317606,6.7834379608289,7.76294447322612,7.36933192621503,7.92142037870881,8.04048155072831
"",954.99,274,7.78545422121789,7.32558593138181,7.6037369613481,8.08197649111361,7.69652151244035,7.41355052392684,6.68684467545122,6.97569688742686,6.83548962620275,7.42128446860572,8.26907387111315,7.50241019580069,7.27664931160023,7.54511997844465,7.5564921539925,7.4489064724774,7.39900731670137,7.09424507015209,6.09047722020768,7.37691651993666,7.26391320543512,7.20474701128772,6.97582112312669,7.53055019272699,6.80653651263711,7.32453523242584,7.41218321113233,7.80862168050666,7.80781423348881,6.05192801035824,7.09254124873043,7.26509458591016
"",385.09,454,6.96953304458645,7.1380972622525,7.65574715951484,7.23348334595233,7.19412698627873,6.71641359535832,7.09749014539274,7.35394962985079,7.40658979579518,7.87037265429836,7.74039925517521,6.79080316597617,6.56954335867215,7.74289910600105,7.34924377555942,6.61815666539344,7.212276792352,7.26071574271845,7.50745339031482,7.17486106106043,7.26287587259937,7.63814649473545,7.73600154767978,7.00713448288156,7.21711655934759,7.19062153819983,7.24758621110358,7.93491749256597,7.2049673753841,7.39009499241214,7.78588722713335,7.71330529687515
"",970.09,478,7.5084316466197,6.91778033581559,7.87986541512826,8.03732242539707,7.97824593369989,7.90075486372266,7.50270642340084,7.70445782097253,7.17121632596939,8.62713372717687,7.16970218116311,7.11602950043173,7.52866969716045,6.75885478197431,7.64582440865505,7.89863830509439,7.16638536385552,7.10339751299843,6.91484187226327,6.82780030233296,7.50073314150749,7.30213438296837,7.01975703543661,7.6962127890305,6.14964806062796,7.62318305860927,7.78551368951464,7.44616948113573,7.33601187211983,7.75483711301147,8.04644596174865,6.80635894201357
"",1025.9,500,7.51892078491881,7.51499057334862,7.23822606761281,7.62384875501275,7.45612091795316,7.07015027226034,7.74780922466545,6.08930095211228,7.32983606574448,7.68161620505774,7.22862160549332,7.59521226083219,7.34115751107291,7.76601510371831,7.61808544293673,7.35326752097617,7.31616769159941,7.5626600076456,7.33342901687293,7.51365521129473,7.07452736263,7.73925071967585,7.29858371798716,6.94193598768583,7.31061442017436,7.67467039174705,7.40665088831803,7.05467505817436,7.80926618144968,7.4831410138017,7.90323225789292,7.57588732102649
"",770.28,415,6.94036139305492,6.90517173835944,7.07840311571823,6.7300584466927,6.58641372198005,7.78567467867238,7.05922086201507,7.44744549297433,6.33829201138455,6.724825835908,6.57553645556149,7.17822487110993,6.32305959477822,7.78852135402854,7.11796841225063,7.55220859330413,7.48772648228036,6.72722501381671,6.36665185820045,6.12969617263194,6.8768357737836,7.06529173022723,6.60214336072606,7.58670157627359,7.73242863216296,6.56344418800126,7.02444757685591,6.5114958069404,6.74827922841147,6.68381949020519,6.97078226647127,7.07880777331761
"",1041.94,393,6.31077038030737,7.38530639731214,7.1110828858834,6.77832919767628,6.09731085182102,7.22453369323832,6.9571803425166,7.22664038293819,7.051230414187,8.35535212755807,7.02905336480051,7.61196385009318,6.5453791458156,7.03653539339496,6.67097697249955,6.98375073933271,7.11736279610969,6.46290834791312,7.1934048328394,7.56305626947824,7.03528114171506,7.22858901879867,7.20071171087937,6.388330444485,6.79999504926146,7.30586297148743,6.84729802096429,7.13802221009256,7.42798803736138,6.56061089436477,7.49315397330866,7.31786065681327
"",843.1,329,6.19933988701536,7.14542944179689,6.87910607473524,7.52265979637711,7.34004679136226,6.7812359678893,7.28592628216663,6.13069692432552,6.69267911936476,6.14840825975196,7.05060494526718,7.08789017069777,5.49633977262873,6.30967793848661,6.89341576733232,6.17089927710838,6.09312775777048,5.75219819012231,6.60517586522919,7.82724300088794,6.62858329260958,5.85373451302016,7.47195068445275,6.62146621119939,6.1939887585655,7.52991865685089,6.42446332875121,5.48330686128649,6.12421450704176,6.7285929274092,7.35494025175353,6.27602695765418
"",993.15,428,5.98276665530584,6.98634537517602,7.27690649108166,6.68115152652948,6.84641577166567,6.98228712594221,6.29872318596645,6.80294886484623,7.30946337287931,7.00779515326646,7.37597579673659,6.37189577421323,6.69013171604977,6.63454059366744,7.6633828028826,6.48503552843015,6.84262035965556,6.44372496995631,5.55363551371168,7.83420493146714,6.09221944879958,7.47203559238678,6.75707653193479,5.88276391208245,6.55210099867921,7.31541205307825,6.12538029084196,6.51629536956027,6.9389794306013,6.61862543863464,6.45294923054096,5.9178432197146
"",238.83,330,7.28636803278928,7.87268629668602,6.93406905153839,6.40468406598112,6.67823017586248,7.32718867425524,6.91164777892929,6.63672678269746,7.30781450780031,6.89290380112245,6.65822876188388,7.96321666933045,7.14102685251104,7.14900264948525,7.11390308544282,6.7645370728537,6.54522194914676,6.57829750063,6.91623405362628,7.18032672610071,6.9517828222391,7.18177266110042,6.80251536630611,7.42853634977239,6.33391598302887,7.26899971299138,6.62848536480794,7.04973003331448,7.46958377774572,7.13324083882475,6.61643454909416,7.44026002123178
"",1034.76,486,7.46622170849607,6.78978161161931,6.74764288782318,6.86599517124095,7.51259455865215,7.78986037525383,6.32125303445028,6.50857035587374,6.82368092043518,7.58813802095814,6.98206338489007,7.15676248243119,7.02958121936317,6.99414595734255,6.51618833886176,7.13396678052349,7.11929157216873,7.22942839167574,6.44426457183379,7.03894923492578,7.07623796033098,7.43370734239557,7.2456754020212,6.43629930672794,6.97814907797502,7.62869769794099,7.20163444782312,5.90082873942773,7.17461662956761,6.85771986630672,6.96927283128171,7.26846246553327
"",288.26,57,16.8578298606067,16.2834867231913,15.9914234622505,15.6115935424614,9.50526837984998,8.89561912020907,9.28513648254785,10.1815537262583,9.80817678055297,16.2312083468718,15.8566791603867,10.2368060049994,10.7203300986153,9.33357506440418,10.8387558096276,9.4777114749205,15.5124982825394,9.63876824697972,9.94650042641855,16.492554775738,17.4392326820458,15.2244328793336,9.4231873280106,9.83588243491953,10.0568026024678,15.3340214193404,10.0911554017878,10.4055293578042,10.2926734087909,9.10278417362987,15.4055133693977,17.4812104938848
"",326.85,73,15.8422912895044,17.4871439093256,17.3440529381764,15.4646967307604,14.896734992461,14.5828272615721,13.8506798994624,17.1931074787204,15.2208983409995,15.8609083683095,17.6820399170447,15.4072053222404,16.9015269294709,14.052183320686,14.6445777804639,13.8616547618339,15.8809007378467,16.9360150002956,14.2363084399441,18.7534864272703,17.6145013135129,16.4323539130108,15.2449247846582,16.486743688106,17.042699934849,15.8076259560933,16.9061378424341,16.8677944145291,17.264249326707,14.3118418073278,18.4588006376999,17.6298603304054
"",645.35,428,6.16478260965653,6.1834166079705,6.71530013278177,6.52507256142693,6.69960684433657,6.87804909439544,7.10052775629903,6.21912064253923,7.56627547461388,6.40021130289025,7.56765887755618,6.96626713928909,6.69531771849803,7.48418738126451,7.27528135633616,7.00672882215393,7.58471605681168,6.8736766038735,7.75749520472958,6.96655570884671,7.25830279215364,7.92891549275043,6.85220118163935,6.90249892256915,7.69194897956524,6.30673990375799,6.88336806238007,6.50623319444266,6.47746267033988,7.30380027591175,7.0106958666456,6.73157285386134
"",281.69,73,13.9359316583783,14.2999693999176,13.8618081631357,13.7801172095195,14.0376409960398,13.8556982224551,13.9199373875513,14.0553905429258,14.0183315777034,13.7935936770633,20.1412609511923,14.070125729592,14.2328772712129,14.0886107722196,14.0754967989104,14.1345911373277,13.9036345596624,13.6510344437698,13.8722103816318,18.7367779173937,14.0224201377242,19.1318051067068,14.16416688719,14.231688279311,13.8734022437751,14.0599821234494,13.891446504419,14.1477354780118,14.4363358333547,13.880413656885,18.2619972526889,14.3472300064467
"",547.78,147,15.8839854382373,15.2786928864985,15.4431932894163,15.707291419338,16.0785826019294,15.8862238942399,16.2000245046435,14.9877162557021,15.6739709444194,15.7611247389964,15.0640735661107,15.7077682432592,14.2094011673492,15.4062878042382,15.9546087401365,15.6090589299748,15.6493277583987,15.2223578206493,16.1975566812089,14.3762529621995,15.9386763887469,15.4241803311239,15.5611754258699,15.7472593047322,15.6637990107217,15.6259956975296,15.5469926329896,14.8933157398873,15.4485225013775,16.7241412179528,13.7552079664371,15.7910278026609
"",548.34,147,15.8174062597361,14.866443856661,14.8917088838762,15.328118270519,15.9111111644229,15.6601424767267,16.2251750399376,14.4277071446617,15.0163479578251,15.4388027613712,14.0925416667913,14.9860550558792,13.3620844749306,14.7818474179906,15.4441687769887,15.2048482106531,15.2094401932875,14.5203273257331,15.9210279393991,15.5924913002289,15.6493379983254,16.0436991804628,14.8619487838831,14.9700012818405,14.9241766029462,15.1688882525619,14.7313208031969,14.2612312619952,14.7508602038504,16.4596589848409,15.0947846875297,15.5167668773243
"",360.82,488,6.9234348859568,7.85748514700207,7.35160323861264,7.4497612745455,8.30567599130359,7.31373738556481,8.38498737196636,7.54394776829852,7.36375435177394,7.77973930374156,8.60972584106022,7.48301989649783,7.71768178166161,7.67585890911824,7.82810029664667,7.58755015375035,8.1180627741665,7.75237915905992,7.8581549827562,7.66112729495338,7.93064836206037,7.67878863063568,7.29009435662356,7.40902011868706,7.92411881046713,8.13233583891119,8.78702920386312,7.18748277162435,7.61966085834637,7.79971767193142,7.80767178465264,7.79160550205533
"",325.11,145,13.129377967068,12.9880241211803,12.2603226964306,12.4927700719034,7.25064129953247,7.00144788797688,6.56595298929967,8.99052648332941,8.08514690865927,13.8166860782744,12.2487773890336,7.52807080476384,9.51444948532457,7.53173298736073,7.71927173866793,7.47707952831147,13.509589622427,8.85156979799022,6.97683656069824,15.4967410796357,16.743149410851,12.8419504316,7.59946969065227,8.81762898847878,9.43021923959188,13.2850513779648,9.2375896592955,8.60198026526061,9.39276752312627,7.21849247684586,15.3283892821103,16.5222066846505
"",448.3,414,7.37144799790098,7.61099686325403,6.80113216995281,7.29834461797701,7.27926490634662,7.28473032298166,7.25255594542147,6.94714734812577,6.88721970439199,7.50985226063939,7.70863230941054,8.22216495128328,8.09979728080046,7.59552763443501,7.10648040953287,7.32648573139331,7.26873661043932,7.47428295662786,6.96987834398141,7.67368061584552,6.94014676375762,8.02443236682728,7.12509519858561,7.25967067677019,8.06356971607927,7.65908801800058,7.46653152943831,7.80819889084736,7.87118407162868,6.33108671417792,7.33843862964478,8.10203223196009
"Aspartic acid 3TMS",451.82,73,16.2266212022998,16.6877912650944,16.6629188954445,16.3833360968634,16.2572729342414,16.477419599781,16.2183875923563,16.2346525747095,16.473575456235,16.3209593859185,16.296225312286,16.5685752493764,16.2571160925044,16.8831710968904,16.48128464448,16.6890857211862,16.3941036013229,16.3111762591128,16.6295748856193,14.3582748802831,16.2459960921174,13.91429200663,16.4894150063291,16.6490675382374,16.0974046723529,16.3312253535878,16.1274505014858,16.1667858601365,16.5945722138284,16.383533426448,13.7170668438592,16.3276739144405
"",359.21,311,7.28067257081849,7.41727060696392,6.74751390260853,7.03828229576927,7.1224479135964,6.54393391922529,7.51065923005523,7.63801935838309,7.14985039931329,6.32598636818901,6.89126123172409,6.87610416283248,7.76393534020618,6.46412913927102,7.34556923054865,7.02628825087999,7.01312900407563,7.07222333024197,7.49964065781175,8.14655987043862,7.12714122852752,7.08488966375188,6.52399699817894,8.42817225928412,7.12499196789246,7.12584661058842,6.97809721870106,7.23372198017735,6.48467831659638,7.61661235011929,7.47987438833679,7.22443645597835
"",627.38,468,8.18321008201257,7.66713287404916,7.57445663172985,7.24223710735255,7.77194470166957,7.00883414957657,7.5001266447461,7.65641776043756,7.83900731756806,7.71053463931888,7.80546975980826,6.995066978875,8.09298692087368,7.90980660459239,8.04307952372949,8.19941506905064,7.35354349943124,7.55162110207315,8.0648043537222,7.39918435418001,7.62371690719327,7.09379184765181,7.53971235407859,7.5392113152615,6.88698338601513,7.57957696537806,8.26865708135852,7.54559437753468,7.90688019352122,6.91139331088624,7.77362427373749,7.18685771130531
"",502.47,491,7.52968371884276,7.85121157684732,7.33529977306196,6.66341719516848,7.76752385229734,7.80056542859461,6.89418970611348,7.43710862890721,7.63224827637842,7.74870615944688,7.21002132712174,7.1503426631677,7.26104670386555,7.89131434988428,7.53986280331823,7.83512964462322,7.77910206093787,7.51386447880133,7.55840397127797,6.98312267020704,7.34895813117626,7.32895554525023,7.349435544319,7.24682426492484,7.09083859651682,7.05852931875557,7.30218843289058,7.39759257411446,7.22447004895737,7.50265222523976,7.51456779053582,7.11593387129687
"",223.46,490,6.40187303302071,7.13047840389234,5.76914880849558,6.21593397373576,5.0089154997161,6.09778750281825,6.64492048468795,6.72473145117471,6.22936825871879,6.30751251903248,6.36363876338251,6.55450852724308,5.77075584451568,6.65716386881452,6.86601259420935,6.6524896679248,6.76820623938665,6.41667679729379,6.56329888209482,6.60878567551723,7.0269846115431,6.283712632597,5.79730572937469,6.75411109429145,6.57653089037946,6.70361466079301,8.12220074385709,6.50203128581182,6.55794856347827,7.44451337444685,6.61932655157385,6.55146153150511
"",552.24,73,16.3499852416848,16.0554194078939,15.7401591836524,15.9445844357098,16.0667966488475,16.4863894085159,16.4989626697142,15.9151768511292,15.8254955893453,16.0584296159043,16.2232063680234,14.6678016937639,14.7537565346249,15.4808429037235,15.3301352738705,15.6818419530839,15.5797579414137,15.4012136668772,16.1349884022631,19.6097394211074,15.8525111315824,19.8954203591272,15.1636362552009,15.6226044744488,15.3150419232765,15.5412618043584,15.5758213975354,15.6411823400756,15.6923949229482,16.021299238132,19.1776392260616,15.8242339903723
"",351.8,478,6.95336863009717,5.91103176879014,7.07490500780104,6.97434955892308,6.04036727717407,5.95436634208982,5.87992852823489,6.03887719843664,4.95684936545532,6.72719758048334,7.16582786145121,6.26848609211499,6.50716023722044,6.58823971344243,6.35684244517443,5.9034743212478,5.86370952748108,6.4197517878152,6.7289437720311,6.00077536161838,6.7833746170203,6.18974233051848,6.33021061663758,6.60610908840229,6.2824765640521,7.15762517203543,4.91615124489674,7.10799325777076,6.60514032003631,6.01252370991898,6.359275299524,6.40360054527612
"Valina 2TMS",264.37,73,15.4049218237219,15.3436096492076,15.3092093740992,15.0707535301573,15.8110804563761,15.7238404347419,15.4077145246581,15.204406212378,15.160007846795,15.1316996310803,24.1614403434613,15.1247951413579,16.4691399079214,15.793366191624,15.4380409666862,15.3861287459896,15.2527748426406,15.1448764847768,15.7305594096839,21.5554287144418,15.4182283076116,22.4303705631808,15.1478414390668,14.9214668774763,14.9467221445105,15.2964393688467,15.0310942887504,15.1024639330474,15.044446524927,15.5252536179108,21.2895208596525,15.4415083842477
"",247.94,354,6.99030286339132,7.99183283569575,7.83009857380635,7.33259151849447,7.40021727080075,8.24470070559506,8.20431589997288,7.66419267014282,6.80374968023676,7.87474714041567,7.57050960861427,7.9157148476562,7.04068137274264,7.65684236196243,7.81619943501339,7.02990515194025,7.79115045348654,8.11841898878523,7.59901792024891,7.60937998086123,6.96514491181059,7.81780279409816,7.63025480087085,7.7056349844956,7.32549472796926,6.98254927940044,7.68250021551892,8.53874252834118,7.35022429649419,7.92829603541284,8.69410406373701,7.9287896195707
"",619.46,73,15.414695990074,15.1945925535195,15.5993915576213,14.5497458045246,15.1660378233887,15.1280021612392,15.1472285652202,16.0697204660031,14.4167939193568,14.8132812879074,16.014905111167,14.3708088563325,14.9296656363149,15.3039451899601,15.1117802243218,15.3885564955304,14.7317291125723,15.1203406332804,15.1047366262483,17.0340227792986,15.2695033284972,16.6676000529651,14.5984238418795,14.7038360770562,16.1078747922957,14.4860462544817,15.7243644926427,16.1698197167879,15.2546703889678,15.1320230636909,17.0751431954651,14.7189719931216
"",489.01,400,6.29252146538676,7.64924084828726,7.25180905122808,7.09708830153912,7.32200158134612,6.77951740854815,7.19073728264117,7.18037268385338,7.8225575870426,7.54832211098554,6.54356783442282,7.38449755831447,7.00812668379176,6.0535750209397,6.64033533167121,6.66219787434488,6.84251622827287,6.92801636134551,7.32996333063304,6.92253172119888,7.54443488419658,6.28455785907496,6.91733071754182,7.07119757605427,6.79836810282414,6.48165541819759,6.85825666658172,7.37794387845619,8.8581070485245,6.67264383383919,7.24150733436302,6.95587878658707
"",571,347,11.133909006782,10.7350087551594,11.1707877766258,11.0952541445277,10.991600331256,11.4750377131943,10.5459708487442,12.5162084837244,11.485084898076,10.9309878388879,11.2996649570266,11.6633890775099,11.6809175350334,11.5701453010924,11.5281653832198,11.8001546536673,11.0494310130804,12.0056071433735,10.7037948362248,10.2062578629182,11.0289883854484,10.0020604972587,11.5061591104501,11.9807059067261,12.9518263745765,11.2924808163842,12.3006134159744,12.8062688876772,11.0672071787636,11.1582157479746,10.3670679900474,11.0223326233657
"",254.28,486,7.20982788385101,7.13317683782043,7.34571238763057,6.06525686903437,7.26743005379173,6.89895290741754,7.7246570148246,7.0614212424096,6.25635890769892,7.47019789323457,7.42645754304021,6.42835139859508,6.42117137719366,5.94715214336344,7.74035601768631,7.06683158017422,6.72080931294753,6.88143288962992,7.98220168962757,6.98072992914817,6.75963234223219,7.30040003844902,7.06309595402204,7.45857797337971,7.10306175988451,7.48961169135147,6.50049483349065,7.0047446631113,6.47973890465287,6.90494316401646,7.07194668080139,6.77716516871713
"",290.94,131,14.1355633149364,13.4251976798424,13.1887699963284,12.8376175430759,6.36183609549974,7.60733071336169,7.93381264396395,9.56844281804046,8.61959291633216,13.3944634194809,11.0208338371587,9.29065006612493,8.26739054229504,9.75254842665118,6.97151035315647,9.70587572374652,12.863651957557,8.62055588576526,9.58379397903384,11.8043397155957,14.8575788461544,10.3704242657097,8.90156666099357,9.77046240225192,9.83405998004722,12.6099703985892,10.3214651690917,9.89271654100484,6.43169645407075,7.29271029881142,10.8533474630481,14.8139065690008
"FAME C09",316.86,74,14.3178309319541,14.6024120250616,14.2785612548426,14.3187295403478,14.4395690261199,14.4422160108249,14.320335219905,14.4599383746393,14.4835094320881,14.2301368621631,22.236327420212,14.547015378536,14.9044413503206,14.5249876763568,14.4825968705841,14.4856654515846,14.2772501451218,14.1883993783274,14.3792452336756,20.1187253202,14.1353092599613,20.8346910398184,14.5862784084005,14.8153900144579,14.2561256678771,14.4308606986996,14.3807383505423,14.5371695396288,14.7755195318644,14.2494582554246,19.6772717419246,14.4337057398555
